timestamp,ICMP loss,ICMP ping,ICMP response time,B2_Bits_ received,B2_Bits_ sent,B2_ Duplex_ status,B2_Inbound_packets_ discarded,B2_Inbound_ packets_ with_ errors,B2_ Interface_ type,B2_ Operational_ status,B2_Outbound _packets_ discarded,B2_ Outbound_ packets_ with_ errors,B2_ Speed,B3_Bits_ received,B3_ Bits_ sent,B3_ Duplex_ status,B3_Inbound _packets_ discarded,B3_Inbound_ packets_ with_ errors,B3_Interface_ type,B3_ Operational_ status,B3_ Outbound_ packets_ discarded,B3_ Outbound_ packets_ with _errors,B3_ Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1763043000,100,0,0,1057632,42280,2,0,0,6,1,0,0,10000000,42040,1057280,2,0,0,6,1,0,0,10000000,1,20183,T,CORE-R2,3,1,11,1
1763043060,100,0,0,1058219,42245,2,0,0,6,1,0,0,10000000,41981,1058013,2,0,0,6,1,0,0,10000000,1,20243,T,CORE-R2,3,1,11,1
1763043120,100,0,0,1058805,42211,2,0,0,6,1,0,0,10000000,41923,1058747,2,0,0,6,1,0,0,10000000,1,20303,T,CORE-R2,3,1,11,1
1763043180,100,0,0,1059392,42176,2,0,0,6,1,0,0,10000000,41864,1059480,2,0,0,6,1,0,0,10000000,1,20364,T,CORE-R2,3,1,11,1
1763043240,100,0,0,1056235,42456,2,0,0,6,1,0,0,10000000,42155,1056203,2,0,0,6,1,0,0,10000000,1,20423,T,CORE-R2,3,1,11,1
1763043300,100,0,0,1053077,42736,2,0,0,6,1,0,0,10000000,42445,1052925,2,0,0,6,1,0,0,10000000,1,20483,T,CORE-R2,3,1,11,1
1763043360,100,0,0,1049920,43016,2,0,0,6,1,0,0,10000000,42736,1049648,2,0,0,6,1,0,0,10000000,1,20543,T,CORE-R2,3,1,11,1
1763043420,100,0,0,1044365,43325,2,0,0,6,1,0,0,10000000,43037,1044299,2,0,0,6,1,0,0,10000000,1,20603,T,CORE-R2,3,1,11,1
1763043480,100,0,0,1038811,43635,2,0,0,6,1,0,0,10000000,43339,1038949,2,0,0,6,1,0,0,10000000,1,20664,T,CORE-R2,3,1,11,1
1763043540,100,0,0,1033256,43944,2,0,0,6,1,0,0,10000000,43640,1033600,2,0,0,6,1,0,0,10000000,1,20724,T,CORE-R2,3,1,11,1
1763043600,100,0,0,1033496,43808,2,0,0,6,1,0,0,10000000,43509,1033523,2,0,0,6,1,0,0,10000000,1,20783,T,CORE-R2,3,1,11,1
1763043660,100,0,0,1033736,43672,2,0,0,6,1,0,0,10000000,43379,1033445,2,0,0,6,1,0,0,10000000,1,20843,T,CORE-R2,3,1,11,1
1763043720,100,0,0,1033976,43536,2,0,0,6,1,0,0,10000000,43248,1033368,2,0,0,6,1,0,0,10000000,1,20903,T,CORE-R2,3,1,11,1
1763043780,100,0,0,1038781,43659,2,0,0,6,1,0,0,10000000,43376,1038341,2,0,0,6,1,0,0,10000000,1,20963,T,CORE-R2,3,1,11,1
1763043840,100,0,0,1043587,43781,2,0,0,6,1,0,0,10000000,43504,1043315,2,0,0,6,1,0,0,10000000,1,21023,T,CORE-R2,3,1,11,1
1763043900,100,0,0,1048392,43904,2,0,0,6,1,0,0,10000000,43632,1048288,2,0,0,6,1,0,0,10000000,1,21083,T,CORE-R2,3,1,11,1
1763043960,100,0,0,1050619,43568,2,0,0,6,1,0,0,10000000,43291,1050517,2,0,0,6,1,0,0,10000000,1,21143,T,CORE-R2,3,1,11,1
1763044020,100,0,0,1052845,43232,2,0,0,6,1,0,0,10000000,42949,1052747,2,0,0,6,1,0,0,10000000,1,21203,T,CORE-R2,3,1,11,1
1763044080,100,0,0,1055072,42896,2,0,0,6,1,0,0,10000000,42608,1054976,2,0,0,6,1,0,0,10000000,1,21263,T,CORE-R2,3,1,11,1
1763044140,100,0,0,1057043,42965,2,0,0,6,1,0,0,10000000,42528,1053421,2,0,0,6,1,0,0,10000000,1,21323,T,CORE-R2,3,1,11,1
1763044200,100,0,0,1059013,43035,2,0,0,6,1,0,0,10000000,42448,1051867,2,0,0,6,1,0,0,10000000,1,21384,T,CORE-R2,3,1,11,1
1763044260,100,0,0,1060984,43104,2,0,0,6,1,0,0,10000000,42368,1050312,2,0,0,6,1,0,0,10000000,1,21443,T,CORE-R2,3,1,11,1
1763044320,100,0,0,1058016,44045,2,0,0,6,1,0,0,10000000,43504,1054459,2,0,0,6,1,0,0,10000000,1,21503,T,CORE-R2,3,1,11,1
1763044380,100,0,0,1055048,44987,2,0,0,6,1,0,0,10000000,44640,1058605,2,0,0,6,1,0,0,10000000,1,21563,T,CORE-R2,3,1,11,1
1763044440,100,0,0,1052080,45928,2,0,0,6,1,0,0,10000000,45776,1062752,2,0,0,6,1,0,0,10000000,1,21623,T,CORE-R2,3,1,11,1
1763044500,100,0,0,1047384,45451,2,0,0,6,1,0,0,10000000,45256,1054347,2,0,0,6,1,0,0,10000000,1,21683,T,CORE-R2,3,1,11,1
1763044560,100,0,0,1042688,44973,2,0,0,6,1,0,0,10000000,44736,1045941,2,0,0,6,1,0,0,10000000,1,21743,T,CORE-R2,3,1,11,1
1763044620,100,0,0,1037992,44496,2,0,0,6,1,0,0,10000000,44216,1037536,2,0,0,6,1,0,0,10000000,1,21804,T,CORE-R2,3,1,11,1
1763044680,100,0,0,1040405,44219,2,0,0,6,1,0,0,10000000,43939,1040053,2,0,0,6,1,0,0,10000000,1,21863,T,CORE-R2,3,1,11,1
1763044740,100,0,0,1042819,43941,2,0,0,6,1,0,0,10000000,43661,1042571,2,0,0,6,1,0,0,10000000,1,21923,T,CORE-R2,3,1,11,1
1763044800,100,0,0,1045232,43664,2,0,0,6,1,0,0,10000000,43384,1045088,2,0,0,6,1,0,0,10000000,1,21983,T,CORE-R2,3,1,11,1
1763044860,100,0,0,1035672,44547,2,0,0,6,1,0,0,10000000,44259,1035456,2,0,0,6,1,0,0,10000000,1,22043,T,CORE-R2,3,1,11,1
1763044920,100,0,0,1026112,45429,2,0,0,6,1,0,0,10000000,45133,1025824,2,0,0,6,1,0,0,10000000,1,22103,T,CORE-R2,3,1,11,1
1763044980,100,0,0,1016552,46312,2,0,0,6,1,0,0,10000000,46008,1016192,2,0,0,6,1,0,0,10000000,1,22163,T,CORE-R2,3,1,11,1
1763045040,100,0,0,1016597,46313,2,0,0,6,1,0,0,10000000,46009,1016236,2,0,0,6,1,0,0,10000000,1,22223,T,CORE-R2,3,1,11,1
1763109900,100,0,0,1065523,47035,2,0,0,6,1,0,0,10000000,46819,1063995,2,0,0,6,1,0,0,10000000,1,22223,H,CORE-R2,3,1,11,1
1763109960,0,1,0.1313,1065568,47036,2,0,0,6,1,0,0,10000000,46820,1064039,2,0,0,6,1,0,0,10000000,0,142,H,CORE-R2,3,1,11,1
1763110020,0,1,0.037066667,1065614,47037,2,0,0,6,1,0,0,10000000,46820,1064083,2,0,0,6,1,0,0,10000000,1,162,H,CORE-R2,3,1,11,1
1763110080,0,1,0.039833333,1065659,47037,2,0,0,6,1,0,0,10000000,46821,1064127,2,0,0,6,1,0,0,10000000,1,221,H,CORE-R2,3,1,11,1
1763110140,100,0,0,1065704,47038,2,0,0,6,1,0,0,10000000,46822,1064171,2,0,0,6,1,0,0,10000000,1,286,T,CORE-R2,3,1,11,1
1763110200,100,0,0,1065749,47039,2,0,0,6,1,0,0,10000000,46823,1064216,2,0,0,6,1,0,0,10000000,1,360,H,CORE-R2,3,1,11,1
1763110260,100,0,0,1065795,47039,2,0,0,6,1,0,0,10000000,46823,1064260,2,0,0,6,1,0,0,10000000,1,402,T,CORE-R2,3,1,11,1
1763110320,100,0,0,1065840,47040,2,0,0,6,1,0,0,10000000,46824,1064304,2,0,0,6,1,0,0,10000000,1,465,T,CORE-R2,3,1,11,1
1763110380,100,0,0,1030016,49088,2,0,0,6,1,0,0,10000000,48803,1028936,2,0,0,6,1,0,0,10000000,1,525,T,CORE-R2,3,1,11,1
1763110440,100,0,0,994192,51136,2,0,0,6,1,0,0,10000000,50781,993568,2,0,0,6,1,0,0,10000000,1,583,T,CORE-R2,3,1,11,1
1763110500,100,0,0,958368,53184,2,0,0,6,1,0,0,10000000,52760,958200,2,0,0,6,1,0,0,10000000,1,645,T,CORE-R2,3,1,11,1
1763110560,100,0,0,964231,52797,2,0,0,6,1,0,0,10000000,52400,964059,2,0,0,6,1,0,0,10000000,1,706,T,CORE-R2,3,1,11,1
1763110620,100,0,0,970094,52411,2,0,0,6,1,0,0,10000000,52039,969919,2,0,0,6,1,0,0,10000000,1,706,T,CORE-R2,3,1,11,1
1763110680,100,0,0,975957,52024,2,0,0,6,1,0,0,10000000,51679,975778,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763110740,100,0,0,981819,51638,2,0,0,6,1,0,0,10000000,51319,981638,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763110800,100,0,0,987682,51251,2,0,0,6,1,0,0,10000000,50959,987497,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763110860,100,0,0,993545,50865,2,0,0,6,1,0,0,10000000,50598,993357,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763110920,100,0,0,999408,50478,2,0,0,6,1,0,0,10000000,50238,999216,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763110980,100,0,0,1005271,50091,2,0,0,6,1,0,0,10000000,49878,1005075,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111040,100,0,0,1011134,49705,2,0,0,6,1,0,0,10000000,49518,1010935,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111100,100,0,0,1016997,49318,2,0,0,6,1,0,0,10000000,49157,1016794,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111160,100,0,0,1022859,48932,2,0,0,6,1,0,0,10000000,48797,1022654,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111220,100,0,0,1028722,48545,2,0,0,6,1,0,0,10000000,48437,1028513,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111280,100,0,0,1034585,48159,2,0,0,6,1,0,0,10000000,48077,1034373,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111340,100,0,0,1040448,47772,2,0,0,6,1,0,0,10000000,47716,1040232,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111400,100,0,0,1046311,47385,2,0,0,6,1,0,0,10000000,47356,1046091,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111460,100,0,0,1052174,46999,2,0,0,6,1,0,0,10000000,46996,1051951,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111520,100,0,0,1058037,46612,2,0,0,6,1,0,0,10000000,46635,1057810,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111580,100,0,0,1063899,46226,2,0,0,6,1,0,0,10000000,46275,1063670,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111640,100,0,0,1069762,45839,2,0,0,6,1,0,0,10000000,45915,1069529,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111700,100,0,0,1075625,45453,2,0,0,6,1,0,0,10000000,45555,1075389,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111760,100,0,0,1081488,45066,2,0,0,6,1,0,0,10000000,45194,1081248,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111820,100,0,0,1087351,44679,2,0,0,6,1,0,0,10000000,44834,1087107,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111880,100,0,0,1093214,44293,2,0,0,6,1,0,0,10000000,44474,1092967,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763111940,100,0,0,1099077,43906,2,0,0,6,1,0,0,10000000,44114,1098826,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763112000,100,0,0,1104939,43520,2,0,0,6,1,0,0,10000000,43753,1104686,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763112060,100,0,0,1110802,43133,2,0,0,6,1,0,0,10000000,43393,1110545,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763112120,100,0,0,1116665,42747,2,0,0,6,1,0,0,10000000,43033,1116405,2,0,0,6,1,0,0,10000000,1,706,H,CORE-R2,3,1,11,1
1763112180,100,0,0,1122528,42360,2,0,0,6,1,0,0,10000000,42673,1122264,2,0,0,6,1,0,0,10000000,1,2340,H,CORE-R2,3,1,11,1
1763112240,100,0,0,1083228,40716,2,0,0,6,1,0,0,10000000,42312,1082952,2,0,0,6,1,0,0,10000000,1,2382,T,CORE-R2,3,1,11,1
1763112300,100,0,0,1043928,39072,2,0,0,6,1,0,0,10000000,41952,1043640,2,0,0,6,1,0,0,10000000,1,2443,T,CORE-R2,3,1,11,1
1763112360,100,0,0,1045093,38987,2,0,0,6,1,0,0,10000000,40792,1043797,2,0,0,6,1,0,0,10000000,1,2503,H,CORE-R2,3,1,11,1
1763112420,100,0,0,1046259,38901,2,0,0,6,1,0,0,10000000,39632,1043955,2,0,0,6,1,0,0,10000000,1,2562,H,CORE-R2,3,1,11,1
1763112480,100,0,0,1047424,38816,2,0,0,6,1,0,0,10000000,38472,1044112,2,0,0,6,1,0,0,10000000,1,2627,H,CORE-R2,3,1,11,1
1763112540,100,0,0,1034912,38881,2,0,0,6,1,0,0,10000000,37629,1045023,2,0,0,6,1,0,0,10000000,1,2727,H,CORE-R2,3,1,11,1
1763112600,100,0,0,1022400,38947,2,0,0,6,1,0,0,10000000,36787,1045933,2,0,0,6,1,0,0,10000000,1,2727,H,CORE-R2,3,1,11,1
1763112660,100,0,0,1009888,39012,2,0,0,6,1,0,0,10000000,35944,1046844,2,0,0,6,1,0,0,10000000,1,2727,H,CORE-R2,3,1,11,1
1763112720,100,0,0,997376,39077,2,0,0,6,1,0,0,10000000,35101,1047755,2,0,0,6,1,0,0,10000000,1,2727,H,CORE-R2,3,1,11,1
1763112780,100,0,0,984864,39143,2,0,0,6,1,0,0,10000000,34259,1048665,2,0,0,6,1,0,0,10000000,1,2727,H,CORE-R2,3,1,11,1
1763112840,100,0,0,972352,39208,2,0,0,6,1,0,0,10000000,33416,1049576,2,0,0,6,1,0,0,10000000,1,2727,H,CORE-R2,3,1,11,1
1763112900,100,0,0,959840,35859,2,0,0,6,1,0,0,10000000,35645,939371,2,0,0,6,1,0,0,10000000,1,3059,H,CORE-R2,3,1,11,1
1763112960,100,0,0,947328,32509,2,0,0,6,1,0,0,10000000,37875,829165,2,0,0,6,1,0,0,10000000,1,3106,H,CORE-R2,3,1,11,1
1763113020,100,0,0,934816,29160,2,0,0,6,1,0,0,10000000,40104,718960,2,0,0,6,1,0,0,10000000,1,3168,H,CORE-R2,3,1,11,1
1763113080,100,0,0,961600,32453,2,0,0,6,1,0,0,10000000,39352,816136,2,0,0,6,1,0,0,10000000,1,3241,H,CORE-R2,3,1,11,1
1763113140,100,0,0,988384,35747,2,0,0,6,1,0,0,10000000,38600,913312,2,0,0,6,1,0,0,10000000,1,3282,H,CORE-R2,3,1,11,1
1763113200,100,0,0,1015168,39040,2,0,0,6,1,0,0,10000000,37848,1010488,2,0,0,6,1,0,0,10000000,1,3348,H,CORE-R2,3,1,11,1
1763113260,100,0,0,1051563,40008,2,0,0,6,1,0,0,10000000,38968,1044523,2,0,0,6,1,0,0,10000000,1,3411,H,CORE-R2,3,1,11,1
1763113320,100,0,0,1087957,40976,2,0,0,6,1,0,0,10000000,40088,1078557,2,0,0,6,1,0,0,10000000,1,3464,H,CORE-R2,3,1,11,1
1763113380,100,0,0,1124352,41944,2,0,0,6,1,0,0,10000000,41208,1112592,2,0,0,6,1,0,0,10000000,1,3524,H,CORE-R2,3,1,11,1
1763113440,100,0,0,1012480,38144,2,0,0,6,1,0,0,10000000,37651,1007408,2,0,0,6,1,0,0,10000000,1,3583,H,CORE-R2,3,1,11,1
1763113500,100,0,0,900608,34344,2,0,0,6,1,0,0,10000000,34093,902224,2,0,0,6,1,0,0,10000000,1,3644,H,CORE-R2,3,1,11,1
1763113560,0,1,0.042266667,788736,30544,2,0,0,6,1,0,0,10000000,30536,797040,2,0,0,6,1,0,0,10000000,1,3702,H,CORE-R2,3,1,11,1
1763113620,100,0,0,864845,32744,2,0,0,6,1,0,0,10000000,32629,870237,2,0,0,6,1,0,0,10000000,1,3763,T,CORE-R2,3,1,11,1
1763113680,0,1,0.434333333,940955,34944,2,0,0,6,1,0,0,10000000,34723,943435,2,0,0,6,1,0,0,10000000,1,3822,H,CORE-R2,3,1,11,1
1763113740,100,0,0,1017064,37144,2,0,0,6,1,0,0,10000000,36816,1016632,2,0,0,6,1,0,0,10000000,1,3884,T,CORE-R2,3,1,11,1
1763113800,33.33333333,1,0.5045,1051765,38931,2,0,0,6,1,0,0,10000000,38597,1051648,2,0,0,6,1,0,0,10000000,1,3942,H,CORE-R2,3,1,11,1
1763113860,100,0,0,1086467,40717,2,0,0,6,1,0,0,10000000,40379,1086664,2,0,0,6,1,0,0,10000000,1,4003,T,CORE-R2,3,1,11,1
1763113920,100,0,0,1121168,42504,2,0,0,6,1,0,0,10000000,42160,1121680,2,0,0,6,1,0,0,10000000,1,4064,T,CORE-R2,3,1,11,1
1763113980,100,0,0,1120840,41968,2,0,0,6,1,0,0,10000000,41611,1120856,2,0,0,6,1,0,0,10000000,1,4123,T,CORE-R2,3,1,11,1
1763114040,100,0,0,1120512,41432,2,0,0,6,1,0,0,10000000,41061,1120032,2,0,0,6,1,0,0,10000000,1,4183,T,CORE-R2,3,1,11,1
1763114100,100,0,0,1120184,40896,2,0,0,6,1,0,0,10000000,40512,1119208,2,0,0,6,1,0,0,10000000,1,4245,T,CORE-R2,3,1,11,1
1763114160,100,0,0,1121752,41056,2,0,0,6,1,0,0,10000000,40696,1124819,2,0,0,6,1,0,0,10000000,1,4303,T,CORE-R2,3,1,11,1
1763114220,100,0,0,1123320,41216,2,0,0,6,1,0,0,10000000,40880,1130429,2,0,0,6,1,0,0,10000000,1,4363,T,CORE-R2,3,1,11,1
1763114280,100,0,0,1124888,41376,2,0,0,6,1,0,0,10000000,41064,1136040,2,0,0,6,1,0,0,10000000,1,4424,T,CORE-R2,3,1,11,1
1763114340,100,0,0,1127317,41549,2,0,0,6,1,0,0,10000000,41259,1130637,2,0,0,6,1,0,0,10000000,1,4483,T,CORE-R2,3,1,11,1
1763114400,100,0,0,1129747,41723,2,0,0,6,1,0,0,10000000,41453,1125235,2,0,0,6,1,0,0,10000000,1,4543,T,CORE-R2,3,1,11,1
1763114460,100,0,0,1132176,41896,2,0,0,6,1,0,0,10000000,41648,1119832,2,0,0,6,1,0,0,10000000,1,4605,T,CORE-R2,3,1,11,1
1763114520,100,0,0,1118264,41544,2,0,0,6,1,0,0,10000000,41243,1110243,2,0,0,6,1,0,0,10000000,1,4664,T,CORE-R2,3,1,11,1
1763114580,100,0,0,1104352,41192,2,0,0,6,1,0,0,10000000,40837,1100653,2,0,0,6,1,0,0,10000000,1,4723,T,CORE-R2,3,1,11,1
1763114640,66.66666667,1,0.93,1090440,40840,2,0,0,6,1,0,0,10000000,40432,1091064,2,0,0,6,1,0,0,10000000,1,4784,H,CORE-R2,3,1,11,1
1763114700,100,0,0,1106245,40949,2,0,0,6,1,0,0,10000000,40597,1106291,2,0,0,6,1,0,0,10000000,1,4843,T,CORE-R2,3,1,11,1
1763114760,100,0,0,1122051,41059,2,0,0,6,1,0,0,10000000,40763,1121517,2,0,0,6,1,0,0,10000000,1,4903,T,CORE-R2,3,1,11,1
1763114820,0,1,0.546666667,1137856,41168,2,0,0,6,1,0,0,10000000,40928,1136744,2,0,0,6,1,0,0,10000000,1,4962,H,CORE-R2,3,1,11,1
1763114880,100,0,0,1138008,41373,2,0,0,6,1,0,0,10000000,41101,1137347,2,0,0,6,1,0,0,10000000,1,5023,T,CORE-R2,3,1,11,1
1763114940,100,0,0,1138160,41579,2,0,0,6,1,0,0,10000000,41275,1137949,2,0,0,6,1,0,0,10000000,1,5083,T,CORE-R2,3,1,11,1
1763115000,100,0,0,1138312,41784,2,0,0,6,1,0,0,10000000,41448,1138552,2,0,0,6,1,0,0,10000000,1,5146,T,CORE-R2,3,1,11,1
1763115060,100,0,0,1137048,41832,2,0,0,6,1,0,0,10000000,41509,1136933,2,0,0,6,1,0,0,10000000,1,5204,T,CORE-R2,3,1,11,1
1763115120,100,0,0,1135784,41880,2,0,0,6,1,0,0,10000000,41571,1135315,2,0,0,6,1,0,0,10000000,1,5263,T,CORE-R2,3,1,11,1
1763115180,100,0,0,1134520,41928,2,0,0,6,1,0,0,10000000,41632,1133696,2,0,0,6,1,0,0,10000000,1,5325,T,CORE-R2,3,1,11,1
1763115240,100,0,0,1124149,42283,2,0,0,6,1,0,0,10000000,41960,1123888,2,0,0,6,1,0,0,10000000,1,5383,T,CORE-R2,3,1,11,1
1763115300,100,0,0,1113779,42637,2,0,0,6,1,0,0,10000000,42288,1114080,2,0,0,6,1,0,0,10000000,1,5443,T,CORE-R2,3,1,11,1
1763115360,100,0,0,1103408,42992,2,0,0,6,1,0,0,10000000,42616,1104272,2,0,0,6,1,0,0,10000000,1,5504,T,CORE-R2,3,1,11,1
1763115420,100,0,0,1108547,42488,2,0,0,6,1,0,0,10000000,42152,1108800,2,0,0,6,1,0,0,10000000,1,5564,T,CORE-R2,3,1,11,1
1763115480,100,0,0,1113685,41984,2,0,0,6,1,0,0,10000000,41688,1113328,2,0,0,6,1,0,0,10000000,1,5623,T,CORE-R2,3,1,11,1
1763115540,100,0,0,1118824,41480,2,0,0,6,1,0,0,10000000,41224,1117856,2,0,0,6,1,0,0,10000000,1,5684,T,CORE-R2,3,1,11,1
1763115600,100,0,0,1115600,41635,2,0,0,6,1,0,0,10000000,41357,1114971,2,0,0,6,1,0,0,10000000,1,5743,T,CORE-R2,3,1,11,1
1763115660,100,0,0,1112376,41789,2,0,0,6,1,0,0,10000000,41491,1112085,2,0,0,6,1,0,0,10000000,1,5803,T,CORE-R2,3,1,11,1
1763115720,100,0,0,1109152,41944,2,0,0,6,1,0,0,10000000,41624,1109200,2,0,0,6,1,0,0,10000000,1,5864,T,CORE-R2,3,1,11,1
1763115780,100,0,0,1115387,41864,2,0,0,6,1,0,0,10000000,41445,1115176,2,0,0,6,1,0,0,10000000,1,5923,T,CORE-R2,3,1,11,1
1763115840,100,0,0,1121621,41784,2,0,0,6,1,0,0,10000000,41267,1121152,2,0,0,6,1,0,0,10000000,1,5983,T,CORE-R2,3,1,11,1
1763115900,100,0,0,1127856,41704,2,0,0,6,1,0,0,10000000,41088,1127128,2,0,0,6,1,0,0,10000000,1,6045,T,CORE-R2,3,1,11,1
1763115960,100,0,0,1126379,41496,2,0,0,6,1,0,0,10000000,41091,1125875,2,0,0,6,1,0,0,10000000,1,6104,T,CORE-R2,3,1,11,1
1763116020,100,0,0,1124901,41288,2,0,0,6,1,0,0,10000000,41093,1124621,2,0,0,6,1,0,0,10000000,1,6164,T,CORE-R2,3,1,11,1
1763116080,100,0,0,1123424,41080,2,0,0,6,1,0,0,10000000,41096,1123368,2,0,0,6,1,0,0,10000000,1,6223,T,CORE-R2,3,1,11,1
1763116140,100,0,0,1126245,41371,2,0,0,6,1,0,0,10000000,41264,1126147,2,0,0,6,1,0,0,10000000,1,6283,T,CORE-R2,3,1,11,1
1763116200,100,0,0,1129067,41661,2,0,0,6,1,0,0,10000000,41432,1128925,2,0,0,6,1,0,0,10000000,1,6344,T,CORE-R2,3,1,11,1
1763116260,100,0,0,1131888,41952,2,0,0,6,1,0,0,10000000,41600,1131704,2,0,0,6,1,0,0,10000000,1,6406,T,CORE-R2,3,1,11,1
1763116320,100,0,0,1123192,42848,2,0,0,6,1,0,0,10000000,42360,1122981,2,0,0,6,1,0,0,10000000,1,6477,T,CORE-R2,3,1,11,1
1763116380,100,0,0,1114496,43744,2,0,0,6,1,0,0,10000000,43120,1114259,2,0,0,6,1,0,0,10000000,1,6523,T,CORE-R2,3,1,11,1
1763116440,100,0,0,1105800,44640,2,0,0,6,1,0,0,10000000,43880,1105536,2,0,0,6,1,0,0,10000000,1,6583,T,CORE-R2,3,1,11,1
1763116500,100,0,0,1109648,43563,2,0,0,6,1,0,0,10000000,42955,1109395,2,0,0,6,1,0,0,10000000,1,6643,T,CORE-R2,3,1,11,1
1763116560,100,0,0,1113496,42485,2,0,0,6,1,0,0,10000000,42029,1113253,2,0,0,6,1,0,0,10000000,1,6709,T,CORE-R2,3,1,11,1
1763116620,100,0,0,1117344,41408,2,0,0,6,1,0,0,10000000,41104,1117112,2,0,0,6,1,0,0,10000000,1,6764,T,CORE-R2,3,1,11,1
1763116680,100,0,0,1118461,41347,2,0,0,6,1,0,0,10000000,41032,1118211,2,0,0,6,1,0,0,10000000,1,6824,T,CORE-R2,3,1,11,1
1763116740,100,0,0,1119579,41285,2,0,0,6,1,0,0,10000000,40960,1119309,2,0,0,6,1,0,0,10000000,1,6883,T,CORE-R2,3,1,11,1
1763116800,100,0,0,1120696,41224,2,0,0,6,1,0,0,10000000,40888,1120408,2,0,0,6,1,0,0,10000000,1,6945,T,CORE-R2,3,1,11,1
1763116860,100,0,0,1117624,41453,2,0,0,6,1,0,0,10000000,41139,1117349,2,0,0,6,1,0,0,10000000,1,7003,T,CORE-R2,3,1,11,1
1763116920,100,0,0,1114552,41683,2,0,0,6,1,0,0,10000000,41389,1114291,2,0,0,6,1,0,0,10000000,1,7068,T,CORE-R2,3,1,11,1
1763116980,100,0,0,1111480,41912,2,0,0,6,1,0,0,10000000,41640,1111232,2,0,0,6,1,0,0,10000000,1,7125,T,CORE-R2,3,1,11,1
1763117040,100,0,0,1110867,41915,2,0,0,6,1,0,0,10000000,41608,1110741,2,0,0,6,1,0,0,10000000,1,7183,T,CORE-R2,3,1,11,1
1763117100,33.33333333,1,0.4895,1110253,41917,2,0,0,6,1,0,0,10000000,41576,1110251,2,0,0,6,1,0,0,10000000,1,7242,H,CORE-R2,3,1,11,1
1763117160,100,0,0,1109640,41920,2,0,0,6,1,0,0,10000000,41544,1109760,2,0,0,6,1,0,0,10000000,1,7305,T,CORE-R2,3,1,11,1
1763117220,100,0,0,1107128,41453,2,0,0,6,1,0,0,10000000,41128,1106941,2,0,0,6,1,0,0,10000000,1,7363,T,CORE-R2,3,1,11,1
1763117280,100,0,0,1104616,40987,2,0,0,6,1,0,0,10000000,40712,1104123,2,0,0,6,1,0,0,10000000,1,7424,T,CORE-R2,3,1,11,1
1763117340,100,0,0,1102104,40520,2,0,0,6,1,0,0,10000000,40296,1101304,2,0,0,6,1,0,0,10000000,1,7485,T,CORE-R2,3,1,11,1
1763117400,100,0,0,1109632,40643,2,0,0,6,1,0,0,10000000,40368,1109293,2,0,0,6,1,0,0,10000000,1,7544,T,CORE-R2,3,1,11,1
1763117460,100,0,0,1117160,40765,2,0,0,6,1,0,0,10000000,40440,1117283,2,0,0,6,1,0,0,10000000,1,7603,T,CORE-R2,3,1,11,1
1763117520,100,0,0,1124688,40888,2,0,0,6,1,0,0,10000000,40512,1125272,2,0,0,6,1,0,0,10000000,1,7665,T,CORE-R2,3,1,11,1
1763117580,100,0,0,1120232,41187,2,0,0,6,1,0,0,10000000,40853,1120459,2,0,0,6,1,0,0,10000000,1,7723,T,CORE-R2,3,1,11,1
