timestamp,ICMP loss,ICMP ping,ICMP response time,B8_ Bits_ received,B8_ Bits_sent,B8_ Duplex_ status,B8_ Inbound_ packets_ discarded,B8_ Inbound_ packets_ with_ errors,B8_ Interface_ type,B8_Operational_ status,B8_ Outbound_ packets_ discarded,B8_ Outbound_ packets_ with_ errors,B8_ Speed,B9_Bits_ received,B9_ Bits_ sent,B9_Duplex_ status,B9_ Inbound_ packets_ discarded,B9_ Inbound_ packets_ with_ errors,B9_ Interface_ type,B9_ Operational_ status,B9_ Outbound_ packets_ discarded,B9_ Outbound_ packets_ with_ errors,B9_ Speed,C1_ Bits_ received,C1_Bits_ sent,C1_ Duplex_ status,C1_Inbound_ packets_ discarded,C1_Inbound_ packets_ with_  errors,C1_ Interface_ type,C1_ Operational_ status,C1_ Outbound_ packets_ discarded,C1_Outbound_ packets_ with_ errors,C1_ Speed,SNMP agent availability,Uptime (network),class,router_name,hop_to_server,hop_to_core,downstream_dependents,path_up,,,,,
1762771980,100,0,0,529789,19941,2,0,0,6,1,0,0,10000000,165,197,2,0,0,6,1,0,0,10000000,19224,531837,3,0,0,6,1,0,0,100000000,1,8153,H,CORE-R4,5,3,4,1,,,,,
1762772040,100,0,0,568107,21499,2,0,0,6,1,0,0,10000000,163,187,2,0,0,6,1,0,0,10000000,20704,572579,3,0,0,6,1,0,0,100000000,1,8226,H,CORE-R4,5,3,4,1,,,,,
1762772100,100,0,0,606424,23056,2,0,0,6,1,0,0,10000000,160,176,2,0,0,6,1,0,0,10000000,22184,613320,3,0,0,6,1,0,0,100000000,1,8308,H,CORE-R4,5,3,4,1,,,,,
1762772160,100,0,0,538195,20373,2,0,0,6,1,0,0,10000000,141,176,2,0,0,6,1,0,0,10000000,19704,538669,3,0,0,6,1,0,0,100000000,1,8352,H,CORE-R4,5,3,4,1,,,,,
1762772220,100,0,0,469965,17691,2,0,0,6,1,0,0,10000000,123,176,2,0,0,6,1,0,0,10000000,17224,464019,3,0,0,6,1,0,0,100000000,1,8406,T,CORE-R4,5,3,4,1,,,,,
1762772280,100,0,0,401736,15008,2,0,0,6,1,0,0,10000000,104,176,2,0,0,6,1,0,0,10000000,14744,389368,3,0,0,6,1,0,0,100000000,1,8479,T,CORE-R4,5,3,4,1,,,,,
1762772340,100,0,0,421485,15987,2,0,0,6,1,0,0,10000000,107,173,2,0,0,6,1,0,0,10000000,15389,414896,3,0,0,6,1,0,0,100000000,1,8529,T,CORE-R4,5,3,4,1,,,,,
1762772400,100,0,0,441235,16965,2,0,0,6,1,0,0,10000000,109,171,2,0,0,6,1,0,0,10000000,16035,440424,3,0,0,6,1,0,0,100000000,1,8585,T,CORE-R4,5,3,4,1,,,,,
1762772460,100,0,0,460984,17944,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,16680,465952,3,0,0,6,1,0,0,100000000,1,8666,T,CORE-R4,5,3,4,1,,,,,
1762772520,100,0,0,467491,17848,2,0,0,6,1,0,0,10000000,115,171,2,0,0,6,1,0,0,10000000,16861,465493,3,0,0,6,1,0,0,100000000,1,8701,T,CORE-R4,5,3,4,1,,,,,
1762772580,100,0,0,473997,17752,2,0,0,6,1,0,0,10000000,117,173,2,0,0,6,1,0,0,10000000,17043,465035,3,0,0,6,1,0,0,100000000,1,8766,T,CORE-R4,5,3,4,1,,,,,
1762772640,100,0,0,480504,17656,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,17224,464576,3,0,0,6,1,0,0,100000000,1,8840,T,CORE-R4,5,3,4,1,,,,,
1762772700,0,1,0.065133333,320565,12363,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,11877,322955,3,0,0,6,1,0,0,100000000,1,8884,H,CORE-R4,5,3,4,1,,,,,
1762772760,0,1,0.072666667,160627,7069,2,0,0,6,1,0,0,10000000,125,171,2,0,0,6,1,0,0,10000000,6531,181333,3,0,0,6,1,0,0,100000000,1,8944,H,CORE-R4,5,3,4,1,,,,,
1762772820,0,1,0.073933333,688,1776,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,1184,39712,3,0,0,6,1,0,0,100000000,1,9004,H,CORE-R4,5,3,4,1,,,,,
1762772880,0,1,0.056366667,587,1403,2,0,0,6,1,0,0,10000000,125,168,2,0,0,6,1,0,0,10000000,821,26547,3,0,0,6,1,0,0,100000000,1,9064,H,CORE-R4,5,3,4,1,,,,,
1762772940,0,1,0.072,485,1029,2,0,0,6,1,0,0,10000000,123,168,2,0,0,6,1,0,0,10000000,459,13381,3,0,0,6,1,0,0,100000000,1,9124,H,CORE-R4,5,3,4,1,,,,,
1762773000,0,1,0.0693,384,656,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,96,216,3,0,0,6,1,0,0,100000000,1,9184,H,CORE-R4,5,3,4,1,,,,,
1762773060,0,1,0.066266667,1109,1051,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,493,864,3,0,0,6,1,0,0,100000000,1,9243,H,CORE-R4,5,3,4,1,,,,,
1762773120,0,1,0.075133333,1835,1445,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,891,1512,3,0,0,6,1,0,0,100000000,1,9304,H,CORE-R4,5,3,4,1,,,,,
1762773180,100,0,0,2560,1840,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,1288,2160,3,0,0,6,1,0,0,100000000,1,9382,T,CORE-R4,5,3,4,1,,,,,
1762773240,0,1,0.062266667,3931,2067,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,1456,3520,3,0,0,6,1,0,0,100000000,1,9424,H,CORE-R4,5,3,4,1,,,,,
1762773300,0,1,0.065166667,5301,2293,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,1624,4880,3,0,0,6,1,0,0,100000000,1,9484,H,CORE-R4,5,3,4,1,,,,,
1762773360,100,0,0,6672,2520,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1792,6240,3,0,0,6,1,0,0,100000000,1,9550,T,CORE-R4,5,3,4,1,,,,,
1762773420,66.66666667,1,0.662,4829,2085,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1504,4405,3,0,0,6,1,0,0,100000000,1,9606,H,CORE-R4,5,3,4,1,,,,,
1762773480,66.66666667,1,0.758,2987,1651,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,1216,2571,3,0,0,6,1,0,0,100000000,1,9666,H,CORE-R4,5,3,4,1,,,,,
1762773540,100,0,0,1144,1216,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,928,736,3,0,0,6,1,0,0,100000000,1,9733,T,CORE-R4,5,3,4,1,,,,,
1762773600,100,0,0,995,1061,2,0,0,6,1,0,0,10000000,120,165,2,0,0,6,1,0,0,10000000,667,571,3,0,0,6,1,0,0,100000000,1,9785,T,CORE-R4,5,3,4,1,,,,,
1762773660,100,0,0,845,907,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,405,405,3,0,0,6,1,0,0,100000000,1,9845,T,CORE-R4,5,3,4,1,,,,,
1762773720,0,1,0.0787,696,752,2,0,0,6,1,0,0,10000000,120,160,2,0,0,6,1,0,0,10000000,144,240,3,0,0,6,1,0,0,100000000,1,9904,H,CORE-R4,5,3,4,1,,,,,
1762773780,0,1,0.208733333,1765,941,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,341,1355,3,0,0,6,1,0,0,100000000,1,9964,H,CORE-R4,5,3,4,1,,,,,
1762773840,0,1,0.242333333,2835,1131,2,0,0,6,1,0,0,10000000,120,165,2,0,0,6,1,0,0,10000000,539,2469,3,0,0,6,1,0,0,100000000,1,10025,H,CORE-R4,5,3,4,1,,,,,
1762773900,0,1,0.245233333,3904,1320,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,736,3584,3,0,0,6,1,0,0,100000000,1,10084,H,CORE-R4,5,3,4,1,,,,,
1762773960,0,1,0.0666,2856,1147,2,0,0,6,1,0,0,10000000,147,189,2,0,0,6,1,0,0,10000000,544,2477,3,0,0,6,1,0,0,100000000,1,10144,H,CORE-R4,5,3,4,1,,,,,
1762774020,0,1,0.360666667,1808,973,2,0,0,6,1,0,0,10000000,173,211,2,0,0,6,1,0,0,10000000,352,1371,3,0,0,6,1,0,0,100000000,1,10204,H,CORE-R4,5,3,4,1,,,,,
1762774080,0,1,0.099366667,760,800,2,0,0,6,1,0,0,10000000,200,232,2,0,0,6,1,0,0,10000000,160,264,3,0,0,6,1,0,0,100000000,1,10264,H,CORE-R4,5,3,4,1,,,,,
1762774140,0,1,0.090833333,725,773,2,0,0,6,1,0,0,10000000,173,211,2,0,0,6,1,0,0,10000000,139,245,3,0,0,6,1,0,0,100000000,1,10324,H,CORE-R4,5,3,4,1,,,,,
1762774200,66.66666667,1,0.635,691,747,2,0,0,6,1,0,0,10000000,147,189,2,0,0,6,1,0,0,10000000,117,227,3,0,0,6,1,0,0,100000000,1,10385,H,CORE-R4,5,3,4,1,,,,,
1762774260,0,1,0.1147,656,720,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,96,208,3,0,0,6,1,0,0,100000000,1,10444,H,CORE-R4,5,3,4,1,,,,,
1762774320,100,0,0,105288,4845,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,4104,105325,3,0,0,6,1,0,0,100000000,1,10506,T,CORE-R4,5,3,4,1,,,,,
1762774380,100,0,0,209920,8971,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,8112,210443,3,0,0,6,1,0,0,100000000,1,10566,T,CORE-R4,5,3,4,1,,,,,
1762774440,100,0,0,314552,13096,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,12120,315560,3,0,0,6,1,0,0,100000000,1,10645,T,CORE-R4,5,3,4,1,,,,,
1762774500,100,0,0,349693,14035,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,13008,344704,3,0,0,6,1,0,0,100000000,1,10673,T,CORE-R4,5,3,4,1,,,,,
1762774560,100,0,0,384835,14973,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,13896,373848,3,0,0,6,1,0,0,100000000,1,10755,T,CORE-R4,5,3,4,1,,,,,
1762774620,100,0,0,419976,15912,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14784,402992,3,0,0,6,1,0,0,100000000,1,10827,T,CORE-R4,5,3,4,1,,,,,
1762774680,100,0,0,423443,15848,2,0,0,6,1,0,0,10000000,123,165,2,0,0,6,1,0,0,10000000,15136,417563,3,0,0,6,1,0,0,100000000,1,10866,T,CORE-R4,5,3,4,1,,,,,
1762774740,100,0,0,426909,15784,2,0,0,6,1,0,0,10000000,125,163,2,0,0,6,1,0,0,10000000,15488,432133,3,0,0,6,1,0,0,100000000,1,10926,T,CORE-R4,5,3,4,1,,,,,
1762774800,100,0,0,430376,15720,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,15840,446704,3,0,0,6,1,0,0,100000000,1,11004,T,CORE-R4,5,3,4,1,,,,,
1762774860,100,0,0,425058,15984,2,0,0,6,1,0,0,10000000,123,164,2,0,0,6,1,0,0,10000000,15997,437611,3,0,0,6,1,0,0,100000000,1,11049,T,CORE-R4,5,3,4,1,,,,,
1762774920,100,0,0,419740,16248,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,16155,428517,3,0,0,6,1,0,0,100000000,1,11105,T,CORE-R4,5,3,4,1,,,,,
1762774980,100,0,0,414422,16512,2,0,0,6,1,0,0,10000000,112,172,2,0,0,6,1,0,0,10000000,16312,419424,3,0,0,6,1,0,0,100000000,1,11197,T,CORE-R4,5,3,4,1,,,,,
1762775040,100,0,0,409104,16776,2,0,0,6,1,0,0,10000000,115,176,2,0,0,6,1,0,0,10000000,15693,403163,3,0,0,6,1,0,0,100000000,1,11245,T,CORE-R4,5,3,4,1,,,,,
1762775100,100,0,0,408037,16240,2,0,0,6,1,0,0,10000000,117,172,2,0,0,6,1,0,0,10000000,15075,386901,3,0,0,6,1,0,0,100000000,1,11288,T,CORE-R4,5,3,4,1,,,,,
1762775160,100,0,0,406971,15704,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14456,370640,3,0,0,6,1,0,0,100000000,1,11373,T,CORE-R4,5,3,4,1,,,,,
1762775220,100,0,0,405904,16451,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15459,405445,3,0,0,6,1,0,0,100000000,1,11406,T,CORE-R4,5,3,4,1,,,,,
1762775280,100,0,0,437232,17197,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16461,440251,3,0,0,6,1,0,0,100000000,1,11466,T,CORE-R4,5,3,4,1,,,,,
1762775340,100,0,0,468560,17944,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17464,475056,3,0,0,6,1,0,0,100000000,1,11540,T,CORE-R4,5,3,4,1,,,,,
1762775400,100,0,0,459237,17808,2,0,0,6,1,0,0,10000000,120,165,2,0,0,6,1,0,0,10000000,17253,462528,3,0,0,6,1,0,0,100000000,1,11579,T,CORE-R4,5,3,4,1,,,,,
1762775460,100,0,0,449915,17672,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,17043,450000,3,0,0,6,1,0,0,100000000,1,11650,T,CORE-R4,5,3,4,1,,,,,
1762775520,100,0,0,440592,17536,2,0,0,6,1,0,0,10000000,120,160,2,0,0,6,1,0,0,10000000,16832,437472,3,0,0,6,1,0,0,100000000,1,11719,T,CORE-R4,5,3,4,1,,,,,
1762775580,100,0,0,462061,17981,2,0,0,6,1,0,0,10000000,120,165,2,0,0,6,1,0,0,10000000,17397,461595,3,0,0,6,1,0,0,100000000,1,11769,T,CORE-R4,5,3,4,1,,,,,
1762775640,100,0,0,483531,18427,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,17963,485717,3,0,0,6,1,0,0,100000000,1,11826,T,CORE-R4,5,3,4,1,,,,,
1762775700,100,0,0,505000,18872,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,18528,509840,3,0,0,6,1,0,0,100000000,1,11897,T,CORE-R4,5,3,4,1,,,,,
1762775760,100,0,0,498680,18856,2,0,0,6,1,0,0,10000000,122,176,2,0,0,6,1,0,0,10000000,18501,500454,3,0,0,6,1,0,0,100000000,1,11946,T,CORE-R4,5,3,4,1,,,,,
1762775820,100,0,0,492360,18840,2,0,0,6,1,0,0,10000000,124,176,2,0,0,6,1,0,0,10000000,18475,491068,3,0,0,6,1,0,0,100000000,1,12006,T,CORE-R4,5,3,4,1,,,,,
1762775880,100,0,0,486040,18824,2,0,0,6,1,0,0,10000000,126,176,2,0,0,6,1,0,0,10000000,18448,481682,3,0,0,6,1,0,0,100000000,1,12095,T,CORE-R4,5,3,4,1,,,,,
1762775940,100,0,0,479720,18325,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,17808,472296,3,0,0,6,1,0,0,100000000,1,12137,T,CORE-R4,5,3,4,1,,,,,
1762776000,100,0,0,475820,17827,2,0,0,6,1,0,0,10000000,172,200,2,0,0,6,1,0,0,10000000,17168,476944,3,0,0,6,1,0,0,100000000,1,12186,T,CORE-R4,5,3,4,1,,,,,
1762776060,100,0,0,471920,17328,2,0,0,6,1,0,0,10000000,216,224,2,0,0,6,1,0,0,10000000,16528,481592,3,0,0,6,1,0,0,100000000,1,12258,T,CORE-R4,5,3,4,1,,,,,
1762776120,100,0,0,515549,18899,2,0,0,6,1,0,0,10000000,181,203,2,0,0,6,1,0,0,10000000,18267,522200,3,0,0,6,1,0,0,100000000,1,12306,T,CORE-R4,5,3,4,1,,,,,
1762776180,100,0,0,559179,20469,2,0,0,6,1,0,0,10000000,147,181,2,0,0,6,1,0,0,10000000,20005,562808,3,0,0,6,1,0,0,100000000,1,12365,T,CORE-R4,5,3,4,1,,,,,
1762776240,100,0,0,602808,22040,2,0,0,6,1,0,0,10000000,112,160,2,0,0,6,1,0,0,10000000,21744,603416,3,0,0,6,1,0,0,100000000,1,12441,T,CORE-R4,5,3,4,1,,,,,
1762776300,100,0,0,593931,22181,2,0,0,6,1,0,0,10000000,115,165,2,0,0,6,1,0,0,10000000,21573,590624,3,0,0,6,1,0,0,100000000,1,12488,T,CORE-R4,5,3,4,1,,,,,
1762776360,100,0,0,585053,22323,2,0,0,6,1,0,0,10000000,117,171,2,0,0,6,1,0,0,10000000,21403,577832,3,0,0,6,1,0,0,100000000,1,12548,T,CORE-R4,5,3,4,1,,,,,
1762776420,100,0,0,576176,22464,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,21232,565040,3,0,0,6,1,0,0,100000000,1,12619,T,CORE-R4,5,3,4,1,,,,,
1762776480,100,0,0,582845,22363,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,21307,583459,3,0,0,6,1,0,0,100000000,1,12668,T,CORE-R4,5,3,4,1,,,,,
1762776540,100,0,0,589515,22261,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,21381,601877,3,0,0,6,1,0,0,100000000,1,12725,T,CORE-R4,5,3,4,1,,,,,
1762776600,100,0,0,596184,22160,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,21456,620296,3,0,0,6,1,0,0,100000000,1,12797,T,CORE-R4,5,3,4,1,,,,,
1762776660,100,0,0,574854,21309,2,0,0,6,1,0,0,10000000,122,168,2,0,0,6,1,0,0,10000000,20830,584949,3,0,0,6,1,0,0,100000000,1,12850,T,CORE-R4,5,3,4,1,,,,,
1762776720,100,0,0,553524,20459,2,0,0,6,1,0,0,10000000,124,168,2,0,0,6,1,0,0,10000000,20204,549603,3,0,0,6,1,0,0,100000000,1,12906,T,CORE-R4,5,3,4,1,,,,,
1762776780,100,0,0,532194,19608,2,0,0,6,1,0,0,10000000,126,168,2,0,0,6,1,0,0,10000000,19578,514256,3,0,0,6,1,0,0,100000000,1,12986,T,CORE-R4,5,3,4,1,,,,,
1762776840,100,0,0,510864,18155,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,18952,478037,3,0,0,6,1,0,0,100000000,1,13018,T,CORE-R4,5,3,4,1,,,,,
1762776900,100,0,0,460292,16701,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16920,441819,3,0,0,6,1,0,0,100000000,1,13085,T,CORE-R4,5,3,4,1,,,,,
1762776960,100,0,0,409720,15248,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,14888,405600,3,0,0,6,1,0,0,100000000,1,13166,T,CORE-R4,5,3,4,1,,,,,
1762777020,100,0,0,448637,16853,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,16424,446101,3,0,0,6,1,0,0,100000000,1,13196,T,CORE-R4,5,3,4,1,,,,,
1762777080,100,0,0,487555,18459,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,17960,486603,3,0,0,6,1,0,0,100000000,1,13265,T,CORE-R4,5,3,4,1,,,,,
1762777140,100,0,0,526472,20064,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19496,527104,3,0,0,6,1,0,0,100000000,1,13338,T,CORE-R4,5,3,4,1,,,,,
1762777200,100,0,0,491174,18376,2,0,0,6,1,0,0,10000000,120,171,2,0,0,6,1,0,0,10000000,17851,480648,3,0,0,6,1,0,0,100000000,1,13386,T,CORE-R4,5,3,4,1,,,,,
1762777260,100,0,0,455876,16688,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,16205,434192,3,0,0,6,1,0,0,100000000,1,13446,T,CORE-R4,5,3,4,1,,,,,
1762777320,100,0,0,420578,15000,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,14560,387736,3,0,0,6,1,0,0,100000000,1,13525,T,CORE-R4,5,3,4,1,,,,,
1762777380,100,0,0,385280,14960,2,0,0,6,1,0,0,10000000,117,173,2,0,0,6,1,0,0,10000000,14678,391203,3,0,0,6,1,0,0,100000000,1,13557,T,CORE-R4,5,3,4,1,,,,,
1762777440,100,0,0,395100,14920,2,0,0,6,1,0,0,10000000,115,171,2,0,0,6,1,0,0,10000000,14796,394669,3,0,0,6,1,0,0,100000000,1,13625,T,CORE-R4,5,3,4,1,,,,,
1762777500,100,0,0,404920,14880,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,14914,398136,3,0,0,6,1,0,0,100000000,1,13704,T,CORE-R4,5,3,4,1,,,,,
1762777560,100,0,0,419440,15632,2,0,0,6,1,0,0,10000000,115,168,2,0,0,6,1,0,0,10000000,15032,413797,3,0,0,6,1,0,0,100000000,1,13736,T,CORE-R4,5,3,4,1,,,,,
1762777620,100,0,0,433960,16384,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,15720,429459,3,0,0,6,1,0,0,100000000,1,13805,T,CORE-R4,5,3,4,1,,,,,
1762777680,100,0,0,448480,17136,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16408,445120,3,0,0,6,1,0,0,100000000,1,13877,T,CORE-R4,5,3,4,1,,,,,
1762777740,100,0,0,450475,17133,2,0,0,6,1,0,0,10000000,120,170,2,0,0,6,1,0,0,10000000,16426,448016,3,0,0,6,1,0,0,100000000,1,13929,T,CORE-R4,5,3,4,1,,,,,
1762777800,100,0,0,452470,17130,2,0,0,6,1,0,0,10000000,120,172,2,0,0,6,1,0,0,10000000,16444,450912,3,0,0,6,1,0,0,100000000,1,13989,T,CORE-R4,5,3,4,1,,,,,
1762777860,100,0,0,454466,17126,2,0,0,6,1,0,0,10000000,120,174,2,0,0,6,1,0,0,10000000,16462,453808,3,0,0,6,1,0,0,100000000,1,13989,T,CORE-R4,5,3,4,1,,,,,
1762777920,100,0,0,456461,17123,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,16480,456704,3,0,0,6,1,0,0,100000000,1,14127,T,CORE-R4,5,3,4,1,,,,,
1762777980,100,0,0,458456,17120,2,0,0,6,1,0,0,10000000,168,200,2,0,0,6,1,0,0,10000000,15260,459600,3,0,0,6,1,0,0,100000000,1,14174,T,CORE-R4,5,3,4,1,,,,,
1762778040,100,0,0,408796,15784,2,0,0,6,1,0,0,10000000,216,224,2,0,0,6,1,0,0,10000000,14040,404492,3,0,0,6,1,0,0,100000000,1,14257,T,CORE-R4,5,3,4,1,,,,,
1762778100,100,0,0,359136,14448,2,0,0,6,1,0,0,10000000,187,208,2,0,0,6,1,0,0,10000000,13269,349384,3,0,0,6,1,0,0,100000000,1,14296,T,CORE-R4,5,3,4,1,,,,,
1762778160,100,0,0,341052,13512,2,0,0,6,1,0,0,10000000,157,192,2,0,0,6,1,0,0,10000000,12499,340760,3,0,0,6,1,0,0,100000000,1,14348,T,CORE-R4,5,3,4,1,,,,,
1762778220,100,0,0,322968,12576,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,11728,332136,3,0,0,6,1,0,0,100000000,1,14421,T,CORE-R4,5,3,4,1,,,,,
1762778280,100,0,0,373880,14288,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,13533,379637,3,0,0,6,1,0,0,100000000,1,14471,T,CORE-R4,5,3,4,1,,,,,
1762778340,100,0,0,424792,16000,2,0,0,6,1,0,0,10000000,117,165,2,0,0,6,1,0,0,10000000,15339,427139,3,0,0,6,1,0,0,100000000,1,14526,T,CORE-R4,5,3,4,1,,,,,
1762778400,100,0,0,475704,17712,2,0,0,6,1,0,0,10000000,112,160,2,0,0,6,1,0,0,10000000,17144,474640,3,0,0,6,1,0,0,100000000,1,14615,T,CORE-R4,5,3,4,1,,,,,
1762778460,100,0,0,460440,17232,2,0,0,6,1,0,0,10000000,115,163,2,0,0,6,1,0,0,10000000,16611,458325,3,0,0,6,1,0,0,100000000,1,14649,T,CORE-R4,5,3,4,1,,,,,
1762778520,100,0,0,445176,16752,2,0,0,6,1,0,0,10000000,117,165,2,0,0,6,1,0,0,10000000,16077,442011,3,0,0,6,1,0,0,100000000,1,14706,T,CORE-R4,5,3,4,1,,,,,
1762778580,100,0,0,429912,16272,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15544,425696,3,0,0,6,1,0,0,100000000,1,14785,T,CORE-R4,5,3,4,1,,,,,
1762778640,100,0,0,439322,16728,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16058,451195,3,0,0,6,1,0,0,100000000,1,14826,T,CORE-R4,5,3,4,1,,,,,
1762778700,100,0,0,448732,17184,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,16572,476693,3,0,0,6,1,0,0,100000000,1,14886,T,CORE-R4,5,3,4,1,,,,,
1762778760,100,0,0,458142,17640,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17086,502192,3,0,0,6,1,0,0,100000000,1,14973,T,CORE-R4,5,3,4,1,,,,,
1762778820,100,0,0,467552,18096,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,17600,451960,3,0,0,6,1,0,0,100000000,1,15008,T,CORE-R4,5,3,4,1,,,,,
1762778880,100,0,0,413152,16504,2,0,0,6,1,0,0,10000000,116,168,2,0,0,6,1,0,0,10000000,16000,401728,3,0,0,6,1,0,0,100000000,1,15066,T,CORE-R4,5,3,4,1,,,,,
1762778940,100,0,0,358752,14912,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,14400,351496,3,0,0,6,1,0,0,100000000,1,15158,T,CORE-R4,5,3,4,1,,,,,
1762779000,100,0,0,412824,13320,2,0,0,6,1,0,0,10000000,117,165,2,0,0,6,1,0,0,10000000,12800,403829,3,0,0,6,1,0,0,100000000,1,15195,T,CORE-R4,5,3,4,1,,,,,
1762779060,100,0,0,466896,16212,2,0,0,6,1,0,0,10000000,123,163,2,0,0,6,1,0,0,10000000,15968,456163,3,0,0,6,1,0,0,100000000,1,15248,T,CORE-R4,5,3,4,1,,,,,
1762779120,100,0,0,520968,19104,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,19136,508496,3,0,0,6,1,0,0,100000000,1,15323,T,CORE-R4,5,3,4,1,,,,,
1762779180,100,0,0,480101,18093,2,0,0,6,1,0,0,10000000,125,163,2,0,0,6,1,0,0,10000000,17805,470317,3,0,0,6,1,0,0,100000000,1,15366,T,CORE-R4,5,3,4,1,,,,,
1762779240,100,0,0,439235,17083,2,0,0,6,1,0,0,10000000,123,165,2,0,0,6,1,0,0,10000000,16475,432139,3,0,0,6,1,0,0,100000000,1,15425,T,CORE-R4,5,3,4,1,,,,,
1762779300,100,0,0,398368,16072,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15144,393960,3,0,0,6,1,0,0,100000000,1,15506,T,CORE-R4,5,3,4,1,,,,,
1762779360,100,0,0,423523,16640,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15859,421981,3,0,0,6,1,0,0,100000000,1,15536,T,CORE-R4,5,3,4,1,,,,,
