timestamp,ICMP loss,ICMP ping,ICMP response time,B10_ Bits_ received,B10_ Bits_ sent,B10_ Duplex_ status,B10_Inbound_ packets_ discarded,B10_Inbound_ packets_ with_ errors,B10_ Interface_ type,B10_ Operational_ status,B10_ Outbound_ packets_ discarded,B10_ Outbound_ packets_ with_ errors,B10_Speed,B11_ Bits_ received,B11_ Bits_ sent,B11_ Duplex_ status,B11_ Inbound_ packets_ discarded,B11_Inbound_ packets_ with_ errors,B11_Interface_ type,B11_ Operational_ status,B11_ Outbound_ packets_ discarded,B11_Outbound_ packets_ with_ errors,B11_ Speed,C2_ Bits_ received,C2_ Bits_ sent,C2_ Duplex_ status,C2_ Inbound_ packets_ discarded,C2_Inbound_ packets_ with_ errors,C2_Interface_ type,C2_ Operational_ status,C2_ Outbound_ packets_ discarded,C2_ Outbound_ packets_ with_ errors,C2_Speed,SNMP agent availability,Uptime (network),class,router_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1763221980,100,0,0,272712,11422,2,0,0,6,1,0,0,10000000,127,175,2,0,0,6,1,0,0,10000000,11148,292800,3,0,0,6,1,0,0,100000000,1,29034,H,CORE-R5,5,3,4,1
1763222040,100,0,0,294184,12090,2,0,0,6,1,0,0,10000000,125,173,2,0,0,6,1,0,0,10000000,11610,315280,3,0,0,6,1,0,0,100000000,1,29034,H,CORE-R5,5,3,4,1
1763222100,100,0,0,315656,12757,2,0,0,6,1,0,0,10000000,124,172,2,0,0,6,1,0,0,10000000,12072,337760,3,0,0,6,1,0,0,100000000,1,29034,H,CORE-R5,5,3,4,1
1763222160,100,0,0,342144,13424,2,0,0,6,1,0,0,10000000,123,171,2,0,0,6,1,0,0,10000000,12951,357612,3,0,0,6,1,0,0,100000000,1,29248,H,CORE-R5,5,3,4,1
1763222220,100,0,0,368632,15306,2,0,0,6,1,0,0,10000000,121,169,2,0,0,6,1,0,0,10000000,13829,377464,3,0,0,6,1,0,0,100000000,1,29248,H,CORE-R5,5,3,4,1
1763222280,100,0,0,395120,17188,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,14708,397316,3,0,0,6,1,0,0,100000000,1,29248,H,CORE-R5,5,3,4,1
1763222340,100,0,0,421608,19070,2,0,0,6,1,0,0,10000000,124,168,2,0,0,6,1,0,0,10000000,15587,417168,3,0,0,6,1,0,0,100000000,1,29440,H,CORE-R5,5,3,4,1
1763222400,100,0,0,448096,20952,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,16465,437020,3,0,0,6,1,0,0,100000000,1,29440,T,CORE-R5,5,3,4,1
1763222460,100,0,0,474584,18618,2,0,0,6,1,0,0,10000000,126,168,2,0,0,6,1,0,0,10000000,17344,456872,3,0,0,6,1,0,0,100000000,1,29590,T,CORE-R5,5,3,4,1
1763222520,100,0,0,426992,16284,2,0,0,6,1,0,0,10000000,124,168,2,0,0,6,1,0,0,10000000,16892,453238,3,0,0,6,1,0,0,100000000,1,29590,T,CORE-R5,5,3,4,1
1763222580,100,0,0,379400,13950,2,0,0,6,1,0,0,10000000,122,168,2,0,0,6,1,0,0,10000000,16440,449604,3,0,0,6,1,0,0,100000000,1,29590,T,CORE-R5,5,3,4,1
1763222640,100,0,0,331808,11616,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,15988,445970,3,0,0,6,1,0,0,100000000,1,29590,T,CORE-R5,5,3,4,1
1763222700,100,0,0,333220,12108,2,0,0,6,1,0,0,10000000,122,168,2,0,0,6,1,0,0,10000000,15536,442336,3,0,0,6,1,0,0,100000000,1,29830,T,CORE-R5,5,3,4,1
1763222760,0,1,0.0558,334632,12600,2,0,0,6,1,0,0,10000000,124,173,2,0,0,6,1,0,0,10000000,13128,355896,3,0,0,6,1,0,0,100000000,1,29849,H,CORE-R5,5,3,4,1
1763222820,100,0,0,336044,13092,2,0,0,6,1,0,0,10000000,126,179,2,0,0,6,1,0,0,10000000,10720,269456,3,0,0,6,1,0,0,100000000,1,29849,T,CORE-R5,5,3,4,1
1763222880,100,0,0,337456,13584,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,8312,183016,3,0,0,6,1,0,0,100000000,1,29990,T,CORE-R5,5,3,4,1
1763222940,100,0,0,336416,13565,2,0,0,6,1,0,0,10000000,125,176,2,0,0,6,1,0,0,10000000,10664,231589,3,0,0,6,1,0,0,100000000,1,30041,H,CORE-R5,5,3,4,1
1763223000,100,0,0,335376,13547,2,0,0,6,1,0,0,10000000,123,168,2,0,0,6,1,0,0,10000000,13016,280163,3,0,0,6,1,0,0,100000000,1,30041,T,CORE-R5,5,3,4,1
1763223060,100,0,0,334336,13528,2,0,0,6,1,0,0,10000000,120,184,2,0,0,6,1,0,0,10000000,13052,328736,3,0,0,6,1,0,0,100000000,1,30154,T,CORE-R5,5,3,4,1
1763223120,100,0,0,341691,13651,2,0,0,6,1,0,0,10000000,128,200,2,0,0,6,1,0,0,10000000,13088,337704,3,0,0,6,1,0,0,100000000,1,30224,T,CORE-R5,5,3,4,1
1763223180,100,0,0,349045,13773,2,0,0,6,1,0,0,10000000,136,216,2,0,0,6,1,0,0,10000000,13124,346672,3,0,0,6,1,0,0,100000000,1,30224,T,CORE-R5,5,3,4,1
1763223240,100,0,0,356400,13896,2,0,0,6,1,0,0,10000000,144,208,2,0,0,6,1,0,0,10000000,13160,355640,3,0,0,6,1,0,0,100000000,1,30335,H,CORE-R5,5,3,4,1
1763223300,100,0,0,345941,14341,2,0,0,6,1,0,0,10000000,144,200,2,0,0,6,1,0,0,10000000,13669,349565,3,0,0,6,1,0,0,100000000,1,30407,T,CORE-R5,5,3,4,1
1763223360,100,0,0,335483,14787,2,0,0,6,1,0,0,10000000,144,192,2,0,0,6,1,0,0,10000000,14179,343491,3,0,0,6,1,0,0,100000000,1,30407,T,CORE-R5,5,3,4,1
1763223420,100,0,0,325024,15232,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,14688,337416,3,0,0,6,1,0,0,100000000,1,30519,T,CORE-R5,5,3,4,1
1763223480,100,0,0,334437,14979,2,0,0,6,1,0,0,10000000,136,168,2,0,0,6,1,0,0,10000000,14307,337451,3,0,0,6,1,0,0,100000000,1,30574,T,CORE-R5,5,3,4,1
1763223540,100,0,0,343851,14725,2,0,0,6,1,0,0,10000000,128,152,2,0,0,6,1,0,0,10000000,13925,337485,3,0,0,6,1,0,0,100000000,1,30678,T,CORE-R5,5,3,4,1
1763223600,100,0,0,353264,14472,2,0,0,6,1,0,0,10000000,120,156,2,0,0,6,1,0,0,10000000,13544,337520,3,0,0,6,1,0,0,100000000,1,30728,T,CORE-R5,5,3,4,1
1763223660,100,0,0,341000,13747,2,0,0,6,1,0,0,10000000,118,160,2,0,0,6,1,0,0,10000000,12891,329592,3,0,0,6,1,0,0,100000000,1,30765,T,CORE-R5,5,3,4,1
1763223720,100,0,0,328736,13021,2,0,0,6,1,0,0,10000000,116,164,2,0,0,6,1,0,0,10000000,12237,321664,3,0,0,6,1,0,0,100000000,1,30765,T,CORE-R5,5,3,4,1
1763223780,100,0,0,316472,12296,2,0,0,6,1,0,0,10000000,114,168,2,0,0,6,1,0,0,10000000,11584,313736,3,0,0,6,1,0,0,100000000,1,30889,T,CORE-R5,5,3,4,1
1763223840,100,0,0,370349,15837,2,0,0,6,1,0,0,10000000,112,165,2,0,0,6,1,0,0,10000000,15061,373987,3,0,0,6,1,0,0,100000000,1,30940,T,CORE-R5,5,3,4,1
1763223900,100,0,0,424227,19379,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,18539,434237,3,0,0,6,1,0,0,100000000,1,30940,T,CORE-R5,5,3,4,1
1763223960,100,0,0,478104,22920,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,22016,494488,3,0,0,6,1,0,0,100000000,1,31049,T,CORE-R5,5,3,4,1
1763224020,100,0,0,458333,21805,2,0,0,6,1,0,0,10000000,125,163,2,0,0,6,1,0,0,10000000,21091,475723,3,0,0,6,1,0,0,100000000,1,31116,T,CORE-R5,5,3,4,1
1763224080,100,0,0,438563,20691,2,0,0,6,1,0,0,10000000,123,165,2,0,0,6,1,0,0,10000000,20165,456957,3,0,0,6,1,0,0,100000000,1,31116,T,CORE-R5,5,3,4,1
1763224140,100,0,0,418792,19576,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19240,438192,3,0,0,6,1,0,0,100000000,1,31225,T,CORE-R5,5,3,4,1
1763224200,100,0,0,421258,19312,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19066,428173,3,0,0,6,1,0,0,100000000,1,31296,T,CORE-R5,5,3,4,1
1763224260,100,0,0,423724,19048,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18892,418155,3,0,0,6,1,0,0,100000000,1,31296,T,CORE-R5,5,3,4,1
1763224320,100,0,0,426190,18784,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18718,408136,3,0,0,6,1,0,0,100000000,1,31296,T,CORE-R5,5,3,4,1
1763224380,100,0,0,428656,19640,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,18544,436227,3,0,0,6,1,0,0,100000000,1,31489,T,CORE-R5,5,3,4,1
1763224440,100,0,0,451117,20496,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19188,464317,3,0,0,6,1,0,0,100000000,1,31562,T,CORE-R5,5,3,4,1
1763224500,100,0,0,473579,21352,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,19832,492408,3,0,0,6,1,0,0,100000000,1,31562,T,CORE-R5,5,3,4,1
1763224560,100,0,0,496040,22205,2,0,0,6,1,0,0,10000000,120,168,2,0,0,6,1,0,0,10000000,21141,515973,3,0,0,6,1,0,0,100000000,1,31562,T,CORE-R5,5,3,4,1
1763224620,100,0,0,516136,23059,2,0,0,6,1,0,0,10000000,116,172,2,0,0,6,1,0,0,10000000,22451,539539,3,0,0,6,1,0,0,100000000,1,31709,T,CORE-R5,5,3,4,1
1763224680,100,0,0,536232,23912,2,0,0,6,1,0,0,10000000,112,176,2,0,0,6,1,0,0,10000000,23760,563104,3,0,0,6,1,0,0,100000000,1,31709,T,CORE-R5,5,3,4,1
1763224740,100,0,0,540704,23904,2,0,0,6,1,0,0,10000000,123,181,2,0,0,6,1,0,0,10000000,23408,546365,3,0,0,6,1,0,0,100000000,1,31828,T,CORE-R5,5,3,4,1
1763224800,100,0,0,545176,23896,2,0,0,6,1,0,0,10000000,133,187,2,0,0,6,1,0,0,10000000,23056,529627,3,0,0,6,1,0,0,100000000,1,31828,T,CORE-R5,5,3,4,1
1763224860,100,0,0,549648,23888,2,0,0,6,1,0,0,10000000,144,192,2,0,0,6,1,0,0,10000000,22704,512888,3,0,0,6,1,0,0,100000000,1,31944,T,CORE-R5,5,3,4,1
1763224920,100,0,0,532117,22987,2,0,0,6,1,0,0,10000000,133,184,2,0,0,6,1,0,0,10000000,21907,507547,3,0,0,6,1,0,0,100000000,1,32007,T,CORE-R5,5,3,4,1
1763224980,100,0,0,514587,22085,2,0,0,6,1,0,0,10000000,123,176,2,0,0,6,1,0,0,10000000,21109,502205,3,0,0,6,1,0,0,100000000,1,32007,T,CORE-R5,5,3,4,1
1763225040,100,0,0,497056,21184,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,20312,496864,3,0,0,6,1,0,0,100000000,1,32127,T,CORE-R5,5,3,4,1
1763225100,100,0,0,510315,21717,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,20827,511373,3,0,0,6,1,0,0,100000000,1,32189,T,CORE-R5,5,3,4,1
1763225160,100,0,0,523573,22251,2,0,0,6,1,0,0,10000000,133,179,2,0,0,6,1,0,0,10000000,21341,525883,3,0,0,6,1,0,0,100000000,1,32189,T,CORE-R5,5,3,4,1
1763225220,100,0,0,536832,22784,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,21856,540392,3,0,0,6,1,0,0,100000000,1,32311,T,CORE-R5,5,3,4,1
1763225280,100,0,0,509904,21480,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,20819,505480,3,0,0,6,1,0,0,100000000,1,32377,T,CORE-R5,5,3,4,1
1763225340,100,0,0,482976,20176,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,19781,470568,3,0,0,6,1,0,0,100000000,1,32377,T,CORE-R5,5,3,4,1
1763225400,100,0,0,456048,18872,2,0,0,6,1,0,0,10000000,144,184,2,0,0,6,1,0,0,10000000,18744,435656,3,0,0,6,1,0,0,100000000,1,32490,T,CORE-R5,5,3,4,1
1763225460,100,0,0,468888,20397,2,0,0,6,1,0,0,10000000,131,176,2,0,0,6,1,0,0,10000000,19869,456309,3,0,0,6,1,0,0,100000000,1,32543,T,CORE-R5,5,3,4,1
1763225520,100,0,0,481728,21923,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,20995,476963,3,0,0,6,1,0,0,100000000,1,32543,T,CORE-R5,5,3,4,1
1763225580,100,0,0,494568,23448,2,0,0,6,1,0,0,10000000,104,160,2,0,0,6,1,0,0,10000000,22120,497616,3,0,0,6,1,0,0,100000000,1,32683,T,CORE-R5,5,3,4,1
1763225640,100,0,0,473437,21853,2,0,0,6,1,0,0,10000000,112,163,2,0,0,6,1,0,0,10000000,20931,478608,3,0,0,6,1,0,0,100000000,1,32741,T,CORE-R5,5,3,4,1
1763225700,100,0,0,452307,20259,2,0,0,6,1,0,0,10000000,120,165,2,0,0,6,1,0,0,10000000,19741,459600,3,0,0,6,1,0,0,100000000,1,32741,T,CORE-R5,5,3,4,1
1763225760,100,0,0,431176,18664,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,18552,440592,3,0,0,6,1,0,0,100000000,1,32850,T,CORE-R5,5,3,4,1
1763225820,100,0,0,472152,20061,2,0,0,6,1,0,0,10000000,123,168,2,0,0,6,1,0,0,10000000,19760,476800,3,0,0,6,1,0,0,100000000,1,32919,T,CORE-R5,5,3,4,1
1763225880,100,0,0,513128,21459,2,0,0,6,1,0,0,10000000,117,168,2,0,0,6,1,0,0,10000000,20968,513008,3,0,0,6,1,0,0,100000000,1,32919,T,CORE-R5,5,3,4,1
1763225940,100,0,0,554104,22856,2,0,0,6,1,0,0,10000000,112,168,2,0,0,6,1,0,0,10000000,22176,549216,3,0,0,6,1,0,0,100000000,1,33025,T,CORE-R5,5,3,4,1
1763226000,100,0,0,545080,22875,2,0,0,6,1,0,0,10000000,117,171,2,0,0,6,1,0,0,10000000,22051,536699,3,0,0,6,1,0,0,100000000,1,33096,T,CORE-R5,5,3,4,1
1763226060,100,0,0,536056,22893,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,21925,524181,3,0,0,6,1,0,0,100000000,1,33096,T,CORE-R5,5,3,4,1
1763226120,100,0,0,527032,22912,2,0,0,6,1,0,0,10000000,128,176,2,0,0,6,1,0,0,10000000,21800,511664,3,0,0,6,1,0,0,100000000,1,33219,T,CORE-R5,5,3,4,1
1763226180,100,0,0,516768,22011,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,21160,514024,3,0,0,6,1,0,0,100000000,1,33278,T,CORE-R5,5,3,4,1
1763226240,100,0,0,506504,21109,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,20520,516384,3,0,0,6,1,0,0,100000000,1,33278,T,CORE-R5,5,3,4,1
1763226300,100,0,0,496240,20208,2,0,0,6,1,0,0,10000000,128,152,2,0,0,6,1,0,0,10000000,19880,518744,3,0,0,6,1,0,0,100000000,1,33383,T,CORE-R5,5,3,4,1
1763226360,100,0,0,492563,20456,2,0,0,6,1,0,0,10000000,125,163,2,0,0,6,1,0,0,10000000,20093,505939,3,0,0,6,1,0,0,100000000,1,33466,T,CORE-R5,5,3,4,1
1763226420,100,0,0,488885,20704,2,0,0,6,1,0,0,10000000,123,173,2,0,0,6,1,0,0,10000000,20307,493133,3,0,0,6,1,0,0,100000000,1,33466,T,CORE-R5,5,3,4,1
1763226480,100,0,0,485208,20952,2,0,0,6,1,0,0,10000000,120,184,2,0,0,6,1,0,0,10000000,20520,480328,3,0,0,6,1,0,0,100000000,1,33565,T,CORE-R5,5,3,4,1
1763226540,100,0,0,504760,21584,2,0,0,6,1,0,0,10000000,120,173,2,0,0,6,1,0,0,10000000,20976,504656,3,0,0,6,1,0,0,100000000,1,33640,T,CORE-R5,5,3,4,1
1763226600,100,0,0,524312,22216,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,21432,528984,3,0,0,6,1,0,0,100000000,1,33640,T,CORE-R5,5,3,4,1
1763226660,100,0,0,543864,22848,2,0,0,6,1,0,0,10000000,120,152,2,0,0,6,1,0,0,10000000,21888,553312,3,0,0,6,1,0,0,100000000,1,33763,T,CORE-R5,5,3,4,1
1763226720,100,0,0,547408,22939,2,0,0,6,1,0,0,10000000,125,160,2,0,0,6,1,0,0,10000000,22075,556736,3,0,0,6,1,0,0,100000000,1,33813,T,CORE-R5,5,3,4,1
1763226780,100,0,0,550952,23029,2,0,0,6,1,0,0,10000000,131,168,2,0,0,6,1,0,0,10000000,22261,560160,3,0,0,6,1,0,0,100000000,1,33813,T,CORE-R5,5,3,4,1
1763226840,100,0,0,554496,23120,2,0,0,6,1,0,0,10000000,136,176,2,0,0,6,1,0,0,10000000,22448,563584,3,0,0,6,1,0,0,100000000,1,33949,T,CORE-R5,5,3,4,1
1763226900,100,0,0,528160,22464,2,0,0,6,1,0,0,10000000,128,181,2,0,0,6,1,0,0,10000000,21888,533341,3,0,0,6,1,0,0,100000000,1,33998,T,CORE-R5,5,3,4,1
1763226960,100,0,0,501824,21808,2,0,0,6,1,0,0,10000000,120,187,2,0,0,6,1,0,0,10000000,21328,503099,3,0,0,6,1,0,0,100000000,1,33998,T,CORE-R5,5,3,4,1
1763227020,100,0,0,475488,21152,2,0,0,6,1,0,0,10000000,112,192,2,0,0,6,1,0,0,10000000,20768,472856,3,0,0,6,1,0,0,100000000,1,34116,T,CORE-R5,5,3,4,1
1763227080,100,0,0,497669,21765,2,0,0,6,1,0,0,10000000,125,184,2,0,0,6,1,0,0,10000000,21179,495533,3,0,0,6,1,0,0,100000000,1,34174,T,CORE-R5,5,3,4,1
1763227140,100,0,0,519851,22379,2,0,0,6,1,0,0,10000000,139,176,2,0,0,6,1,0,0,10000000,21589,518211,3,0,0,6,1,0,0,100000000,1,34174,T,CORE-R5,5,3,4,1
1763227200,100,0,0,542032,22992,2,0,0,6,1,0,0,10000000,152,168,2,0,0,6,1,0,0,10000000,22000,540888,3,0,0,6,1,0,0,100000000,1,34285,T,CORE-R5,5,3,4,1
1763227260,100,0,0,530136,22675,2,0,0,6,1,0,0,10000000,139,179,2,0,0,6,1,0,0,10000000,21568,528523,3,0,0,6,1,0,0,100000000,1,34367,T,CORE-R5,5,3,4,1
1763227320,100,0,0,518240,22357,2,0,0,6,1,0,0,10000000,125,189,2,0,0,6,1,0,0,10000000,21136,516157,3,0,0,6,1,0,0,100000000,1,34367,T,CORE-R5,5,3,4,1
1763227380,100,0,0,506344,22040,2,0,0,6,1,0,0,10000000,112,200,2,0,0,6,1,0,0,10000000,20704,503792,3,0,0,6,1,0,0,100000000,1,34493,T,CORE-R5,5,3,4,1
1763227440,100,0,0,502376,21909,2,0,0,6,1,0,0,10000000,124,187,2,0,0,6,1,0,0,10000000,20955,499403,3,0,0,6,1,0,0,100000000,1,34537,T,CORE-R5,5,3,4,1
1763227500,100,0,0,498408,21779,2,0,0,6,1,0,0,10000000,136,173,2,0,0,6,1,0,0,10000000,21205,495013,3,0,0,6,1,0,0,100000000,1,34636,T,CORE-R5,5,3,4,1
1763227560,100,0,0,494440,21648,2,0,0,6,1,0,0,10000000,130,160,2,0,0,6,1,0,0,10000000,21456,490624,3,0,0,6,1,0,0,100000000,1,34698,T,CORE-R5,5,3,4,1
1763227620,100,0,0,467357,20899,2,0,0,6,1,0,0,10000000,124,164,2,0,0,6,1,0,0,10000000,20592,462944,3,0,0,6,1,0,0,100000000,1,34724,T,CORE-R5,5,3,4,1
1763227680,100,0,0,440275,20149,2,0,0,6,1,0,0,10000000,118,168,2,0,0,6,1,0,0,10000000,19728,435264,3,0,0,6,1,0,0,100000000,1,34821,T,CORE-R5,5,3,4,1
1763227740,100,0,0,413192,19400,2,0,0,6,1,0,0,10000000,112,166,2,0,0,6,1,0,0,10000000,18864,407584,3,0,0,6,1,0,0,100000000,1,34881,T,CORE-R5,5,3,4,1
1763227800,100,0,0,440632,20018,2,0,0,6,1,0,0,10000000,116,165,2,0,0,6,1,0,0,10000000,19638,430878,3,0,0,6,1,0,0,100000000,1,34897,T,CORE-R5,5,3,4,1
1763227860,100,0,0,468072,20636,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,20412,454172,3,0,0,6,1,0,0,100000000,1,34897,T,CORE-R5,5,3,4,1
1763227920,100,0,0,495512,21254,2,0,0,6,1,0,0,10000000,124,162,2,0,0,6,1,0,0,10000000,21186,477466,3,0,0,6,1,0,0,100000000,1,35053,T,CORE-R5,5,3,4,1
1763227980,100,0,0,464997,21872,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,21960,500760,3,0,0,6,1,0,0,100000000,1,35053,T,CORE-R5,5,3,4,1
1763228040,100,0,0,434483,19676,2,0,0,6,1,0,0,10000000,120,163,2,0,0,6,1,0,0,10000000,19973,449032,3,0,0,6,1,0,0,100000000,1,35053,T,CORE-R5,5,3,4,1
1763228100,100,0,0,403968,17480,2,0,0,6,1,0,0,10000000,112,165,2,0,0,6,1,0,0,10000000,17987,397304,3,0,0,6,1,0,0,100000000,1,35186,T,CORE-R5,5,3,4,1
1763228160,100,0,0,442979,19509,2,0,0,6,1,0,0,10000000,104,168,2,0,0,6,1,0,0,10000000,16000,345576,3,0,0,6,1,0,0,100000000,1,35277,T,CORE-R5,5,3,4,1
1763228220,100,0,0,481989,21539,2,0,0,6,1,0,0,10000000,108,176,2,0,0,6,1,0,0,10000000,19524,459752,3,0,0,6,1,0,0,100000000,1,35277,T,CORE-R5,5,3,4,1
1763228280,100,0,0,521000,23568,2,0,0,6,1,0,0,10000000,112,184,2,0,0,6,1,0,0,10000000,23048,573928,3,0,0,6,1,0,0,100000000,1,35370,T,CORE-R5,5,3,4,1
1763228340,100,0,0,499461,22101,2,0,0,6,1,0,0,10000000,115,173,2,0,0,6,1,0,0,10000000,21480,532928,3,0,0,6,1,0,0,100000000,1,35444,T,CORE-R5,5,3,4,1
1763228400,100,0,0,477923,20635,2,0,0,6,1,0,0,10000000,117,163,2,0,0,6,1,0,0,10000000,19912,491928,3,0,0,6,1,0,0,100000000,1,35444,T,CORE-R5,5,3,4,1
1763228460,100,0,0,456384,19168,2,0,0,6,1,0,0,10000000,120,152,2,0,0,6,1,0,0,10000000,18344,450928,3,0,0,6,1,0,0,100000000,1,35562,T,CORE-R5,5,3,4,1
1763228520,100,0,0,484045,20635,2,0,0,6,1,0,0,10000000,123,157,2,0,0,6,1,0,0,10000000,19987,477731,3,0,0,6,1,0,0,100000000,1,35609,F,CORE-R5,5,3,4,1
1763228580,100,0,0,511707,22101,2,0,0,6,1,0,0,10000000,125,163,2,0,0,6,1,0,0,10000000,21629,504533,3,0,0,6,1,0,0,100000000,1,35609,F,CORE-R5,5,3,4,1
1763228640,100,0,0,539368,23568,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,23272,531336,3,0,0,6,1,0,0,100000000,1,35731,F,CORE-R5,5,3,4,1
1763228700,100,0,0,496744,21973,2,0,0,6,1,0,0,10000000,131,171,2,0,0,6,1,0,0,10000000,21443,489600,3,0,0,6,1,0,0,100000000,1,35785,T,CORE-R5,5,3,4,1
1763228760,100,0,0,454120,20379,2,0,0,6,1,0,0,10000000,133,173,2,0,0,6,1,0,0,10000000,19613,447864,3,0,0,6,1,0,0,100000000,1,35785,T,CORE-R5,5,3,4,1
1763228820,100,0,0,411496,18784,2,0,0,6,1,0,0,10000000,136,176,2,0,0,6,1,0,0,10000000,17784,406128,3,0,0,6,1,0,0,100000000,1,35906,T,CORE-R5,5,3,4,1
1763228880,100,0,0,451965,20061,2,0,0,6,1,0,0,10000000,131,176,2,0,0,6,1,0,0,10000000,19408,440368,3,0,0,6,1,0,0,100000000,1,35965,T,CORE-R5,5,3,4,1
1763228940,100,0,0,492435,21339,2,0,0,6,1,0,0,10000000,125,176,2,0,0,6,1,0,0,10000000,21032,474608,3,0,0,6,1,0,0,100000000,1,35965,T,CORE-R5,5,3,4,1
1763229000,100,0,0,532904,22616,2,0,0,6,1,0,0,10000000,120,176,2,0,0,6,1,0,0,10000000,22656,508848,3,0,0,6,1,0,0,100000000,1,36103,T,CORE-R5,5,3,4,1
1763229060,100,0,0,512717,22045,2,0,0,6,1,0,0,10000000,125,181,2,0,0,6,1,0,0,10000000,21675,501000,3,0,0,6,1,0,0,100000000,1,36172,T,CORE-R5,5,3,4,1
1763229120,100,0,0,492531,21475,2,0,0,6,1,0,0,10000000,131,187,2,0,0,6,1,0,0,10000000,20693,493152,3,0,0,6,1,0,0,100000000,1,36172,T,CORE-R5,5,3,4,1
1763229180,100,0,0,472344,20904,2,0,0,6,1,0,0,10000000,136,192,2,0,0,6,1,0,0,10000000,19712,485304,3,0,0,6,1,0,0,100000000,1,36264,T,CORE-R5,5,3,4,1
1763229240,100,0,0,500965,21717,2,0,0,6,1,0,0,10000000,133,189,2,0,0,6,1,0,0,10000000,20480,505733,3,0,0,6,1,0,0,100000000,1,36324,T,CORE-R5,5,3,4,1
1763229300,100,0,0,529587,22531,2,0,0,6,1,0,0,10000000,131,187,2,0,0,6,1,0,0,10000000,21248,526163,3,0,0,6,1,0,0,100000000,1,36324,T,CORE-R5,5,3,4,1
1763229360,100,0,0,558208,23344,2,0,0,6,1,0,0,10000000,128,184,2,0,0,6,1,0,0,10000000,22016,546592,3,0,0,6,1,0,0,100000000,1,36483,T,CORE-R5,5,3,4,1
1763229420,100,0,0,535597,22619,2,0,0,6,1,0,0,10000000,128,179,2,0,0,6,1,0,0,10000000,21893,529408,3,0,0,6,1,0,0,100000000,1,36541,T,CORE-R5,5,3,4,1
1763229480,100,0,0,512987,21893,2,0,0,6,1,0,0,10000000,128,173,2,0,0,6,1,0,0,10000000,21771,512224,3,0,0,6,1,0,0,100000000,1,36541,T,CORE-R5,5,3,4,1
1763229540,100,0,0,490376,21168,2,0,0,6,1,0,0,10000000,128,168,2,0,0,6,1,0,0,10000000,21648,495040,3,0,0,6,1,0,0,100000000,1,36632,T,CORE-R5,5,3,4,1
1763229600,100,0,0,491165,21485,2,0,0,6,1,0,0,10000000,128,165,2,0,0,6,1,0,0,10000000,21256,497443,3,0,0,6,1,0,0,100000000,1,36685,T,CORE-R5,5,3,4,1
1763229660,100,0,0,491955,21803,2,0,0,6,1,0,0,10000000,128,163,2,0,0,6,1,0,0,10000000,20864,499845,3,0,0,6,1,0,0,100000000,1,36685,T,CORE-R5,5,3,4,1
1763229720,100,0,0,492744,22120,2,0,0,6,1,0,0,10000000,128,160,2,0,0,6,1,0,0,10000000,20472,502248,3,0,0,6,1,0,0,100000000,1,36822,T,CORE-R5,5,3,4,1
1763229780,100,0,0,524808,22867,2,0,0,6,1,0,0,10000000,120,165,2,0,0,6,1,0,0,10000000,21824,520741,3,0,0,6,1,0,0,100000000,1,36888,T,CORE-R5,5,3,4,1
