timestamp,ICMP loss,ICMP ping,ICMP response time,P2_ Bits_ received,P2_ Bits_ sent,P2_ Duplex_ status,P2_Inbound_ packets_ discarded,P2_ Inbound_ packets_ with_ errors,P2_Interface_ type,P2_Operational_ status,P2_Outbound_ packets_ discarded,P2_ Outbound_ packets_ with_ errors,P2_Speed,P3_ Bits_ received,P3_ Bits_ sent,P3_ Duplex_ status,P3_Inbound_ packets_ discarded,P3_ Inbound_ packets_ with_ errors,P3_Interface type,P3_Operational_ status,P3_Outbound_ packets_ discarded,P3_ Outbound_ packets_ with_ errors,P3_ Speed,P4_ Bits_ received,P4_ Bits_ sent,P4_ Inbound _packets_ discarded,P4_Inbound_ packets_ with _errors,P4_Interface_ type,P4_ Operational_ status,P4_Outbound_ packets_ discarded,P4_Outbound _packets_ with_ errors,P4_Speed,SNMP agent availability,Uptime (network),Uptime2(network),class,Device_name,hop_to_server,hop_to_core,downstream_dependents,path_up
1764152040,0,1,0.0113,2117,2088,2,0,0,6,1,0,0,10000000,2288,2413,2,0,0,6,1,0,0,10000000,2091,2315,0,0,135,1,0,0,10000000,1,5879,590897,H,EDGE-MS,1,1,13,1
1764152100,0,1,0.00887,2040,2040,2,0,0,6,1,0,0,10000000,2296,2384,2,0,0,6,1,0,0,10000000,2000,2288,0,0,135,1,0,0,10000000,1,5939,596908,H,EDGE-MS,1,1,13,1
1764152160,0,1,0.005536667,2347,2203,2,0,0,6,1,0,0,10000000,2387,2611,2,0,0,6,1,0,0,10000000,2211,2515,0,0,135,1,0,0,10000000,1,5999,602894,H,EDGE-MS,1,1,13,1
1764152220,0,1,0.00511,2653,2365,2,0,0,6,1,0,0,10000000,2477,2837,2,0,0,6,1,0,0,10000000,2421,2741,0,0,135,1,0,0,10000000,1,6059,608889,H,EDGE-MS,1,1,13,1
1764152280,0,1,0.004833333,2960,2528,2,0,0,6,1,0,0,10000000,2568,3064,2,0,0,6,1,0,0,10000000,2632,2968,0,0,135,1,0,0,10000000,1,6118,614893,H,EDGE-MS,1,1,13,1
1764152340,0,1,0.010503333,4672,2765,2,0,0,6,1,0,0,10000000,2872,4853,2,0,0,6,1,0,0,10000000,2840,4752,0,0,135,1,0,0,10000000,1,6179,620897,H,EDGE-MS,1,1,13,1
1764152400,0,1,0.009586667,6384,3003,2,0,0,6,1,0,0,10000000,3176,6643,2,0,0,6,1,0,0,10000000,3048,6536,0,0,135,1,0,0,10000000,1,6239,626978,H,EDGE-MS,1,1,13,1
1764152460,0,1,0.007556667,8096,3240,2,0,0,6,1,0,0,10000000,3480,8432,2,0,0,6,1,0,0,10000000,3256,8320,0,0,135,1,0,0,10000000,1,6299,632899,H,EDGE-MS,1,1,13,1
1764152520,0,1,0.006843333,6144,2896,2,0,0,6,1,0,0,10000000,3085,6429,2,0,0,6,1,0,0,10000000,2931,6323,0,0,135,1,0,0,10000000,1,6359,638921,H,EDGE-MS,1,1,13,1
1764152580,0,1,0.006936667,4192,2552,2,0,0,6,1,0,0,10000000,2691,4427,2,0,0,6,1,0,0,10000000,2605,4325,0,0,135,1,0,0,10000000,1,6419,644920,H,EDGE-MS,1,1,13,1
1764152640,0,1,0.00682,2240,2208,2,0,0,6,1,0,0,10000000,2296,2424,2,0,0,6,1,0,0,10000000,2280,2328,0,0,135,1,0,0,10000000,1,6478,650899,H,EDGE-MS,1,1,13,1
1764152700,0,1,0.006343333,2400,2256,2,0,0,6,1,0,0,10000000,2365,2627,2,0,0,6,1,0,0,10000000,2293,2528,0,0,135,1,0,0,10000000,1,6539,656893,H,EDGE-MS,1,1,13,1
1764152760,0,1,0.008506667,2560,2304,2,0,0,6,1,0,0,10000000,2435,2829,2,0,0,6,1,0,0,10000000,2307,2728,0,0,135,1,0,0,10000000,1,6599,662938,H,EDGE-MS,1,1,13,1
1764152820,0,1,0.004883333,2720,2352,2,0,0,6,1,0,0,10000000,2504,3032,2,0,0,6,1,0,0,10000000,2320,2928,0,0,135,1,0,0,10000000,1,6659,668896,H,EDGE-MS,1,1,13,1
1764152880,0,1,0.005913333,2683,2797,2,0,0,6,1,0,0,10000000,3443,2984,2,0,0,6,1,0,0,10000000,3283,2861,0,0,135,1,0,0,10000000,1,6719,674917,H,EDGE-MS,1,1,13,1
1764152940,0,1,0.008526667,2645,3243,2,0,0,6,1,0,0,10000000,4381,2936,2,0,0,6,1,0,0,10000000,4245,2795,0,0,135,1,0,0,10000000,1,6779,680899,H,EDGE-MS,1,1,13,1
1764153000,0,1,0.004596667,2608,3688,2,0,0,6,1,2,0,10000000,5320,2888,2,0,0,6,1,0,0,10000000,5208,2728,0,0,135,1,0,0,10000000,1,6839,686898,H,EDGE-MS,1,1,13,1
1764153060,0,1,0.007826667,4000,3408,2,0,0,6,1,0,0,10000000,4539,4483,2,0,0,6,1,0,0,10000000,4424,4381,0,0,135,1,0,0,10000000,1,6898,693262,H,EDGE-MS,1,1,13,1
1764153120,0,1,0.009373333,5392,3128,2,0,0,6,1,0,0,10000000,3757,6077,2,0,0,6,1,0,0,10000000,3640,6035,0,0,135,1,0,0,10000000,1,6959,698888,H,EDGE-MS,1,1,13,1
1764153180,0,1,0.0077,6784,2848,2,0,0,6,1,0,0,10000000,2976,7672,2,0,0,6,1,0,0,10000000,2856,7688,0,0,135,1,0,0,10000000,1,7019,704950,H,EDGE-MS,1,1,13,1
1764153240,0,1,0.008263333,5259,2653,2,0,0,6,1,0,0,10000000,2795,5928,2,0,0,6,1,0,0,10000000,2677,5888,0,0,135,1,0,0,10000000,1,7079,710960,H,EDGE-MS,1,1,13,1
1764153300,0,1,0.009006667,3733,2459,2,0,0,6,1,0,0,10000000,2613,4184,2,0,0,6,1,0,0,10000000,2499,4088,0,0,135,1,0,0,10000000,1,7139,716985,H,EDGE-MS,1,1,13,1
1764153360,0,1,0.0104,2208,2264,2,0,0,6,1,0,0,10000000,2432,2440,2,0,0,6,1,0,0,10000000,2320,2288,0,0,135,1,0,0,10000000,1,7199,722923,H,EDGE-MS,1,1,13,1
1764153420,0,1,0.00713,2333,2280,2,0,0,6,1,0,0,10000000,2413,2565,2,0,0,6,1,0,0,10000000,2299,2448,0,0,135,1,0,0,10000000,1,7258,728878,H,EDGE-MS,1,1,13,1
1764153480,0,1,0.008063333,2459,2296,2,0,0,6,1,0,0,10000000,2395,2691,2,0,0,6,1,0,0,10000000,2277,2608,0,0,135,1,0,0,10000000,1,7318,734885,H,EDGE-MS,1,1,13,1
1764153540,0,1,0.007866667,2584,2312,2,0,0,6,1,0,0,10000000,2376,2816,2,0,0,6,1,0,0,10000000,2256,2768,0,0,135,1,0,0,10000000,1,7378,740920,H,EDGE-MS,1,1,13,1
1764153600,0,1,0.00657,3864,3003,2,0,0,6,1,0,0,10000000,3144,4139,2,0,0,6,1,0,0,10000000,3008,4029,0,0,135,1,0,0,10000000,1,7438,746902,H,EDGE-MS,1,1,13,1
1764153660,0,1,0.006523333,5144,3693,2,0,0,6,1,0,0,10000000,3912,5461,2,0,0,6,1,0,0,10000000,3760,5291,0,0,135,1,0,0,10000000,1,7499,752898,H,EDGE-MS,1,1,13,1
1764153720,0,1,0.007736667,6424,4384,2,0,0,6,1,0,0,10000000,4680,6784,2,0,0,6,1,0,0,10000000,4512,6552,0,0,135,1,0,0,10000000,1,7559,758961,H,EDGE-MS,1,1,13,1
1764153780,0,1,0.005463333,5931,3979,2,0,0,6,1,0,0,10000000,4232,6240,2,0,0,6,1,0,0,10000000,4131,6115,0,0,135,1,0,0,10000000,1,7619,764895,H,EDGE-MS,1,1,13,1
1764153840,0,1,0.00968,5437,3573,2,0,0,6,1,0,0,10000000,3784,5696,2,0,0,6,1,0,0,10000000,3749,5677,0,0,135,1,0,0,10000000,1,7679,770950,H,EDGE-MS,1,1,13,1
1764153900,0,1,0.003013333,4944,3168,2,0,0,6,1,0,0,10000000,3336,5152,2,0,0,6,1,0,0,10000000,3368,5240,0,0,135,1,0,0,10000000,1,7738,776936,H,EDGE-MS,1,1,13,1
1764153960,0,1,0.00655,4269,2923,2,0,0,6,1,0,0,10000000,3109,4520,2,0,0,6,1,0,0,10000000,3040,4480,0,0,135,1,0,0,10000000,1,7799,782921,H,EDGE-MS,1,1,13,1
1764154020,0,1,0.00777,3595,2677,2,0,0,6,1,0,0,10000000,2883,3888,2,0,0,6,1,0,0,10000000,2712,3720,0,0,135,1,0,0,10000000,1,7858,788956,H,EDGE-MS,1,1,13,1
1764154080,0,1,0.007516667,2920,2432,2,0,0,6,1,0,0,10000000,2656,3256,2,0,0,6,1,0,0,10000000,2384,2960,0,0,135,1,0,0,10000000,1,7919,794926,H,EDGE-MS,1,1,13,1
1764154140,0,1,0.00528,2691,2349,2,0,0,6,1,0,0,10000000,2515,2960,2,0,0,6,1,0,0,10000000,2333,2768,0,0,135,1,0,0,10000000,1,7979,800916,H,EDGE-MS,1,1,13,1
1764154200,0,1,0.004993333,2461,2267,2,0,0,6,1,0,0,10000000,2373,2664,2,0,0,6,1,0,0,10000000,2283,2576,0,0,135,1,0,0,10000000,1,8039,806914,H,EDGE-MS,1,1,13,1
1764154260,0,1,0.004603333,2232,2184,2,0,0,6,1,0,0,10000000,2232,2368,2,0,0,6,1,0,0,10000000,2232,2384,0,0,135,1,0,0,10000000,1,8098,812910,H,EDGE-MS,1,1,13,1
1764154320,0,1,0.007786667,3019,2267,2,0,0,6,1,0,0,10000000,2363,3200,2,0,0,6,1,0,0,10000000,2301,3139,0,0,135,1,0,0,10000000,1,8159,818887,H,EDGE-MS,1,1,13,1
1764154380,0,1,0.010386667,3805,2349,2,0,0,6,1,0,0,10000000,2493,4032,2,0,0,6,1,0,0,10000000,2371,3893,0,0,135,1,0,0,10000000,1,8219,824886,H,EDGE-MS,1,1,13,1
1764154440,0,1,0.007023333,4592,2432,2,0,0,6,1,0,0,10000000,2624,4864,2,0,0,6,1,0,0,10000000,2440,4648,0,0,135,1,0,0,10000000,1,8279,830916,H,EDGE-MS,1,1,13,1
1764154500,0,1,0.00833,3973,2448,2,0,0,6,1,0,0,10000000,2597,4216,2,0,0,6,1,0,0,10000000,2437,4077,0,0,135,1,0,0,10000000,1,8338,836924,H,EDGE-MS,1,1,13,1
1764154560,0,1,0.00907,3355,2464,2,0,0,6,1,0,0,10000000,2571,3568,2,0,0,6,1,0,0,10000000,2435,3507,0,0,135,1,0,0,10000000,1,8398,842976,H,EDGE-MS,1,1,13,1
1764154620,0,1,0.002866667,2736,2480,2,0,0,6,1,0,0,10000000,2544,2920,2,0,0,6,1,0,0,10000000,2432,2936,0,0,135,1,0,0,10000000,1,8459,848949,H,EDGE-MS,1,1,13,1
1764154680,0,1,0.010383333,2757,2547,2,0,0,6,1,0,0,10000000,2680,2989,2,0,0,6,1,0,0,10000000,2555,2912,0,0,135,1,0,0,10000000,1,8519,854914,H,EDGE-MS,1,1,13,1
1764154740,0,1,0.006883333,2779,2613,2,0,0,6,1,0,0,10000000,2816,3059,2,0,0,6,1,0,0,10000000,2677,2888,0,0,135,1,0,0,10000000,1,8578,860928,H,EDGE-MS,1,1,13,1
1764154800,0,1,0.00469,2800,2680,2,0,0,6,1,0,0,10000000,2952,3128,2,0,0,6,1,0,0,10000000,2800,2864,0,0,135,1,0,0,10000000,1,8639,866903,H,EDGE-MS,1,1,13,1
1764154860,0,1,0.00868,2664,2573,2,0,0,6,1,0,0,10000000,2773,2960,2,0,0,6,1,0,0,10000000,2661,2784,0,0,135,1,0,0,10000000,1,8699,872938,H,EDGE-MS,1,1,13,1
1764154920,0,1,0.0115,2528,2467,2,0,0,6,1,0,0,10000000,2595,2792,2,0,0,6,1,0,0,10000000,2523,2704,0,0,135,1,0,0,10000000,1,8759,878871,H,EDGE-MS,1,1,13,1
1764154980,0,1,0.0123,2392,2360,2,0,0,6,1,0,0,10000000,2416,2624,2,0,0,6,1,0,0,10000000,2384,2624,0,0,135,1,0,0,10000000,1,8819,884887,H,EDGE-MS,1,1,13,1
1764155040,0,1,0.007856667,2344,2389,2,0,0,6,1,0,0,10000000,2493,2560,2,0,0,6,1,0,0,10000000,2395,2528,0,0,135,1,0,0,10000000,1,8878,890900,H,EDGE-MS,1,1,13,1
1764155100,0,1,0.007596667,2296,2419,2,0,0,6,1,0,0,10000000,2571,2496,2,0,0,6,1,0,0,10000000,2405,2432,0,0,135,1,0,0,10000000,1,8939,896897,H,EDGE-MS,1,1,13,1
1764155160,0,1,0.00674,2248,2448,2,0,0,6,1,0,0,10000000,2648,2432,2,0,0,6,1,0,0,10000000,2416,2336,0,0,135,1,0,0,10000000,1,8999,902898,F,EDGE-MS,1,1,13,1
1764155220,0,1,0.009106667,3165,2755,2,0,0,6,1,0,0,10000000,2928,3392,2,0,0,6,1,0,0,10000000,2773,3272,0,0,135,1,0,0,10000000,1,9059,908925,F,EDGE-MS,1,1,13,1
1764155280,0,1,0.008123333,4083,3061,2,0,0,6,1,0,0,10000000,3208,4352,2,0,0,6,1,0,0,10000000,3131,4208,0,0,135,1,0,0,10000000,1,9118,914904,F,EDGE-MS,1,1,13,1
1764155340,0,1,0.006206667,5000,3368,2,0,0,6,1,0,0,10000000,3488,5312,2,0,0,6,1,0,0,10000000,3488,5144,0,0,135,1,0,0,10000000,1,9178,920921,F,EDGE-MS,1,1,13,1
1764155400,0,1,0.00516,4229,3059,2,0,0,6,1,0,0,10000000,3187,4504,2,0,0,6,1,0,0,10000000,3128,4397,0,0,135,1,0,0,10000000,1,9238,926894,F,EDGE-MS,1,1,13,1
1764155460,0,1,0.011153333,3459,2749,2,0,0,6,1,0,0,10000000,2885,3696,2,0,0,6,1,0,0,10000000,2768,3651,0,0,135,1,0,0,10000000,1,9298,932926,F,EDGE-MS,1,1,13,1
1764155520,0,1,0.005876667,2688,2440,2,0,0,6,1,0,0,10000000,2584,2888,2,0,0,6,1,0,0,10000000,2408,2904,0,0,135,1,0,0,10000000,1,9358,938950,F,EDGE-MS,1,1,13,1
1764155580,0,1,0.008036667,2485,2357,2,0,0,6,1,0,0,10000000,2509,2717,2,0,0,6,1,0,0,10000000,2363,2656,0,0,135,1,0,0,10000000,1,9419,944908,F,EDGE-MS,1,1,13,1
1764155640,0,1,0.00577,2283,2275,2,0,0,6,1,0,0,10000000,2435,2547,2,0,0,6,1,0,0,10000000,2317,2408,0,0,135,1,0,0,10000000,1,9479,950960,F,EDGE-MS,1,1,13,1
1764155700,0,1,0.007933333,2080,2192,2,0,0,6,1,0,0,10000000,2360,2376,2,0,0,6,1,0,0,10000000,2272,2160,0,0,135,1,0,0,10000000,1,9538,956908,F,EDGE-MS,1,1,13,1
1764155760,0,1,0.007416667,2352,2355,2,0,0,6,1,0,0,10000000,2520,2640,2,0,0,6,1,0,0,10000000,2395,2464,0,0,135,1,0,0,10000000,1,9599,962912,F,EDGE-MS,1,1,13,1
1764155820,0,1,0.008343333,2624,2517,2,0,0,6,1,0,0,10000000,2680,2904,2,0,0,6,1,0,0,10000000,2517,2768,0,0,135,1,0,0,10000000,1,9659,968939,F,EDGE-MS,1,1,13,1
1764155880,0,1,0.0064,2896,2680,2,0,0,6,1,0,0,10000000,2840,3168,2,0,0,6,1,0,0,10000000,2640,3072,0,0,135,1,0,0,10000000,1,9718,974966,F,EDGE-MS,1,1,13,1
1764155940,0,1,0.0087,3123,2765,2,0,0,6,1,0,0,10000000,2920,3376,2,0,0,6,1,0,0,10000000,2768,3293,0,0,135,1,0,0,10000000,1,9779,980912,F,EDGE-MS,1,1,13,1
1764156000,0,1,0.01056,3349,2851,2,0,0,6,1,0,0,10000000,3000,3584,2,0,0,6,1,0,0,10000000,2896,3515,0,0,135,1,0,0,10000000,1,9839,986922,F,EDGE-MS,1,1,13,1
1764156060,0,1,0.007666667,3576,2936,2,0,0,6,1,0,0,10000000,3080,3792,2,0,0,6,1,0,0,10000000,3024,3736,0,0,135,1,0,0,10000000,1,9899,992903,F,EDGE-MS,1,1,13,1
1764156120,0,1,0.007446667,5525,3096,2,0,0,6,1,0,0,10000000,3240,5768,2,0,0,6,1,0,0,10000000,3160,5696,0,0,135,1,0,0,10000000,1,9958,998908,F,EDGE-MS,1,1,13,1
1764156180,0,1,0.006203333,7475,3256,2,0,0,6,1,0,0,10000000,3400,7744,2,0,0,6,1,0,0,10000000,3296,7656,0,0,135,1,0,0,10000000,1,10019,1004898,F,EDGE-MS,1,1,13,1
1764156240,0,1,0.010766667,9424,3416,2,0,0,6,1,0,0,10000000,3560,9720,2,0,0,6,1,0,0,10000000,3432,9616,0,0,135,1,0,0,10000000,1,10079,1010978,F,EDGE-MS,1,1,13,1
1764156300,0,1,0.008206667,8341,3368,2,0,0,6,1,0,0,10000000,3531,8608,2,0,0,6,1,0,0,10000000,3408,8501,0,0,135,1,0,0,10000000,1,10139,1016931,F,EDGE-MS,1,1,13,1
1764156360,0,1,0.00924,7259,3320,2,0,0,6,1,0,0,10000000,3501,7496,2,0,0,6,1,0,0,10000000,3384,7387,0,0,135,1,0,0,10000000,1,10198,1022899,F,EDGE-MS,1,1,13,1
1764156420,0,1,0.009326667,6176,3272,2,0,0,6,1,0,0,10000000,3472,6384,2,0,0,6,1,0,0,10000000,3360,6272,0,0,135,1,0,0,10000000,1,10259,1028988,F,EDGE-MS,1,1,13,1
1764156480,0,1,0.004133333,142650,6290,2,0,0,6,1,0,0,10000000,8326,111856,2,0,0,6,1,0,0,10000000,8136,256518,0,0,135,1,0,0,10000000,1,10319,1034906,F,EDGE-MS,1,1,13,1
1764156540,0,1,0.005753333,279125,9309,2,0,0,6,1,0,0,10000000,13181,217328,2,0,0,6,1,0,0,10000000,12912,506765,0,0,135,1,0,0,10000000,1,10378,1040952,F,EDGE-MS,1,1,13,1
1764156600,100,0,0,415599,12327,2,0,0,6,1,0,0,10000000,18035,322800,2,0,0,6,1,0,0,10000000,17688,757011,0,0,135,1,0,0,10000000,1,10439,1040952,F,EDGE-MS,1,1,13,1
1764156660,100,0,0,552073,15345,2,0,0,6,1,0,0,10000000,22890,428272,2,0,0,6,1,0,0,10000000,22464,1007258,0,0,135,1,0,0,10000000,1,10439,1040952,F,EDGE-MS,1,1,13,1
1764156720,100,0,0,688547,18363,2,0,0,6,1,1,0,10000000,27744,533744,2,0,0,6,1,58,0,10000000,27240,1257504,0,0,135,1,0,0,10000000,1,10439,1056086,F,EDGE-MS,1,1,13,1
1764156780,100,0,0,825022,21382,2,0,0,6,1,0,0,10000000,33688,680362,2,0,0,6,1,0,0,10000000,33284,1580584,0,0,135,1,0,0,10000000,1,10439,1056086,F,EDGE-MS,1,1,13,1
1764156840,100,0,0,961496,24400,2,0,0,6,1,0,0,10000000,39632,826980,2,0,0,6,1,0,0,10000000,39328,1903664,0,0,135,1,0,0,10000000,1,10661,1056086,F,EDGE-MS,1,1,13,1
1764156900,100,0,0,2662168,39916,2,0,0,6,1,0,0,10000000,45576,973598,2,0,0,6,1,0,0,10000000,45372,2226744,0,0,135,1,0,0,10000000,1,10661,1056086,F,EDGE-MS,1,1,13,1
1764156960,100,0,0,4362840,55432,2,0,0,6,1,0,0,10000000,51520,1120216,2,0,0,6,1,118,0,10000000,51416,2549824,0,0,135,1,0,0,10000000,1,10826,1082610,H,EDGE-MS,1,1,13,1
1764157020,100,0,0,3839840,52448,2,0,0,6,1,0,0,10000000,51442,1120344,2,0,0,6,1,0,0,10000000,51376,2484902,0,0,135,1,0,0,10000000,1,10859,1082610,H,EDGE-MS,1,1,13,1
1764157080,100,0,0,3316840,49464,2,0,0,6,1,0,0,10000000,51364,1120472,2,0,0,6,1,0,0,10000000,51336,2419980,0,0,135,1,0,0,10000000,1,10859,1082610,H,EDGE-MS,1,1,13,1
1764157140,66.66666667,1,0.851,2793840,46480,2,0,0,6,1,0,0,10000000,51286,1120600,2,0,0,6,1,0,0,10000000,51296,2355058,0,0,135,1,0,0,10000000,1,11013,1101396,H,EDGE-MS,1,1,13,1
1764157200,100,0,0,2270840,43496,2,0,0,6,1,0,0,10000000,51208,1120728,2,0,0,6,1,96,0,10000000,51256,2290136,0,0,135,1,0,0,10000000,1,11048,1101396,H,EDGE-MS,1,1,13,1
1764157260,100,0,0,2288480,43206,2,0,0,6,1,0,0,10000000,50766,1111014,2,0,0,6,1,0,0,10000000,50780,2299598,0,0,135,1,0,0,10000000,1,11048,1101396,H,EDGE-MS,1,1,13,1
1764157320,100,0,0,2306120,42916,2,0,0,6,1,0,0,10000000,50324,1101300,2,0,0,6,1,0,0,10000000,50304,2309060,0,0,135,1,0,0,10000000,1,11048,1101396,H,EDGE-MS,1,1,13,1
1764157380,100,0,0,2323760,42626,2,0,0,6,1,0,0,10000000,49882,1091586,2,0,0,6,1,0,0,10000000,49828,2318522,0,0,135,1,0,0,10000000,1,11248,1124860,H,EDGE-MS,1,1,13,1
1764157440,100,0,0,2341400,42336,2,0,0,6,1,0,0,10000000,49440,1081872,2,0,0,6,1,102,0,10000000,49352,2327984,0,0,135,1,0,0,10000000,1,11295,1130920,H,EDGE-MS,1,1,13,1
1764157500,0,1,0.0107,1316752,32504,2,0,0,6,1,0,0,10000000,38216,815840,2,0,0,6,1,41,0,10000000,38024,1321376,0,0,135,1,0,0,10000000,1,11338,1136911,H,EDGE-MS,1,1,13,1
1764157560,100,0,0,1351189,32632,2,0,0,6,1,0,0,10000000,38293,813131,2,0,0,6,1,0,0,10000000,38131,1355531,0,0,135,1,0,0,10000000,1,11399,1142905,H,EDGE-MS,1,1,13,1
1764157620,100,0,0,1385627,32760,2,0,0,6,1,0,0,10000000,38371,810421,2,0,0,6,1,0,0,10000000,38237,1389685,0,0,135,1,0,0,10000000,1,11459,1148943,H,EDGE-MS,1,1,13,1
1764157680,66.66666667,1,0.941,1420064,32888,2,0,0,6,1,0,0,10000000,38448,807712,2,0,0,6,1,50,0,10000000,38344,1423840,0,0,135,1,0,0,10000000,1,11519,1155350,H,EDGE-MS,1,1,13,1
1764157740,100,0,0,1527080,35174,2,0,0,6,1,0,0,10000000,41242,876062,2,0,0,6,1,0,0,10000000,41142,1531156,0,0,135,1,0,0,10000000,1,11579,1155350,H,EDGE-MS,1,1,13,1
1764157800,100,0,0,1634096,37460,2,0,0,6,1,0,0,10000000,44036,944412,2,0,0,6,1,0,0,10000000,43940,1638472,0,0,135,1,0,0,10000000,1,11579,1155350,H,EDGE-MS,1,1,13,1
1764157860,100,0,0,1741112,39746,2,0,0,6,1,0,0,10000000,46830,1012762,2,0,0,6,1,0,0,10000000,46738,1745788,0,0,135,1,0,0,10000000,1,11752,1175281,H,EDGE-MS,1,1,13,1
1764157920,100,0,0,1848128,42032,2,0,0,6,1,0,0,10000000,49624,1081112,2,0,0,6,1,63,0,10000000,49536,1853104,0,0,135,1,0,0,10000000,1,11759,1180006,H,EDGE-MS,1,1,13,1
1764157980,100,0,0,1735592,39736,2,0,0,6,1,0,0,10000000,46824,1032468,2,0,0,6,1,0,0,10000000,46676,1741148,0,0,135,1,0,0,10000000,1,11818,1184892,H,EDGE-MS,1,1,13,1
1764158040,66.66666667,1,0.931,1623056,37440,2,0,0,6,1,0,0,10000000,44024,983824,2,0,0,6,1,53,0,10000000,43816,1629192,0,0,135,1,0,0,10000000,1,11878,1190914,H,EDGE-MS,1,1,13,1
1764158100,100,0,0,1747069,39077,2,0,0,6,1,0,0,10000000,45949,1026835,2,0,0,6,1,0,0,10000000,45787,1751560,0,0,135,1,0,0,10000000,1,11939,1197479,H,EDGE-MS,1,1,13,1
1764158160,100,0,0,1871083,40715,2,0,0,6,1,0,0,10000000,47875,1069845,2,0,0,6,1,0,0,10000000,47757,1873928,0,0,135,1,0,0,10000000,1,11999,1202941,H,EDGE-MS,1,1,13,1
1764158220,100,0,0,1995096,42352,2,0,0,6,1,0,0,10000000,49800,1112856,2,0,0,6,1,72,0,10000000,49728,1996296,0,0,135,1,0,0,10000000,1,12059,1208936,H,EDGE-MS,1,1,13,1
1764158280,100,0,0,1701925,37312,2,0,0,6,1,0,0,10000000,43827,963477,2,0,0,6,1,0,0,10000000,43736,1702736,0,0,135,1,0,0,10000000,1,12119,1214922,H,EDGE-MS,1,1,13,1
1764158340,33.33333333,1,0.14521,1408755,32272,2,0,0,6,1,0,0,10000000,37853,814099,2,0,0,6,1,0,0,10000000,37744,1409176,0,0,135,1,0,0,10000000,1,12179,1220933,H,EDGE-MS,1,1,13,1
1764158400,0,1,0.008833333,1115584,27232,2,0,0,6,1,0,0,10000000,31880,664720,2,0,0,6,1,37,0,10000000,31752,1115616,0,0,135,1,0,0,10000000,1,12238,1226887,H,EDGE-MS,1,1,13,1
1764158460,0,1,0.003036667,748101,19499,2,0,0,6,1,0,0,10000000,22653,447587,2,0,0,6,1,0,0,10000000,22536,748203,0,0,135,1,0,0,10000000,1,12298,1232896,H,EDGE-MS,1,1,13,1
1764158520,0,1,0.00761,380619,11765,2,0,0,6,1,0,0,10000000,13427,230453,2,0,0,6,1,0,0,10000000,13320,380789,0,0,135,1,0,0,10000000,1,12358,1238894,H,EDGE-MS,1,1,13,1
1764158580,0,1,0.007723333,13136,4032,2,0,0,6,1,0,0,10000000,4200,13320,2,0,0,6,1,0,0,10000000,4104,13376,0,0,135,1,0,0,10000000,1,12419,1244985,H,EDGE-MS,1,1,13,1
1764158640,0,1,0.00807,10171,3712,2,0,0,6,1,0,0,10000000,3899,10397,2,0,0,6,1,0,0,10000000,3797,10363,0,0,135,1,0,0,10000000,1,12479,1250898,F,EDGE-MS,1,1,13,1
1764158700,0,1,0.007286667,7205,3392,2,0,0,6,1,0,0,10000000,3597,7475,2,0,0,6,1,0,0,10000000,3491,7349,0,0,135,1,0,0,10000000,1,12538,1256934,F,EDGE-MS,1,1,13,1
1764158760,0,1,0.007203333,4240,3072,2,0,0,6,1,0,0,10000000,3296,4552,2,0,0,6,1,0,0,10000000,3184,4336,0,0,135,1,0,0,10000000,1,12598,1262902,F,EDGE-MS,1,1,13,1
1764158820,0,1,0.00437,3861,2877,2,0,0,6,1,0,0,10000000,3056,4123,2,0,0,6,1,0,0,10000000,2939,3984,0,0,135,1,0,0,10000000,1,12659,1268924,H,EDGE-MS,1,1,13,1
1764158880,0,1,0.005556667,3483,2683,2,0,0,6,1,0,0,10000000,2816,3693,2,0,0,6,1,0,0,10000000,2693,3632,0,0,135,1,0,0,10000000,1,12719,1274872,H,EDGE-MS,1,1,13,1
1764158940,0,1,0.00725,3104,2488,2,0,0,6,1,0,0,10000000,2576,3264,2,0,0,6,1,0,0,10000000,2448,3280,0,0,135,1,0,0,10000000,1,12779,1280941,H,EDGE-MS,1,1,13,1
1764159000,0,1,0.005656667,2792,2408,2,0,0,6,1,0,0,10000000,2515,2997,2,0,0,6,1,0,0,10000000,2376,2933,0,0,135,1,0,0,10000000,1,12839,1286933,H,EDGE-MS,1,1,13,1
1764159060,0,1,0.008023333,2480,2328,2,0,0,6,1,0,0,10000000,2453,2731,2,0,0,6,1,0,0,10000000,2304,2587,0,0,135,1,0,0,10000000,1,12899,1292941,H,EDGE-MS,1,1,13,1
1764159120,0,1,0.004506667,2168,2248,2,0,0,6,1,0,0,10000000,2392,2464,2,0,0,6,1,0,0,10000000,2232,2240,0,0,135,1,0,0,10000000,1,12959,1298900,H,EDGE-MS,1,1,13,1
1764159180,0,1,0.00879,2275,2360,2,0,0,6,1,0,0,10000000,2496,2547,2,0,0,6,1,0,0,10000000,2389,2392,0,0,135,1,0,0,10000000,1,13019,1304909,H,EDGE-MS,1,1,13,1
1764159240,0,1,0.00667,2381,2472,2,0,0,6,1,0,0,10000000,2600,2629,2,0,0,6,1,0,0,10000000,2547,2544,0,0,135,1,0,0,10000000,1,13079,1310961,H,EDGE-MS,1,1,13,1
